frequency,refractiveIndex,absorption
0.0006107526277516292,1.526552155929259,-0.00016533626909844508
0.0012215052555032584,1.5265740709531523,-0.0006614505762169487
0.0018322578832548875,1.526610566474263,-0.001488659048743993
0.002443010511006517,1.5266615982584297,-0.0026474873258517623
0.003053763138758146,1.5267271044655952,-0.004138668700363915
0.003664515766509775,1.52680700573751,-0.00596314152051322
0.004275268394261404,1.5269012053104907,-0.008122045854813766
0.004886021022013034,1.5270095891529882,-0.01061671942411968
0.005496773649764663,1.5271320261281371,-0.013448692806025123
0.006107526277516292,1.5272683681810133,-0.0166196839177322
0.006718278905267922,1.5274184505505748,-0.020131591784444264
0.00732903153301955,1.5275820920061483,-0.02398648960165927
0.00793978416077118,1.5277590951083595,-0.028186617100612887
0.008550536788522809,1.5279492464942503,-0.03273437222758442
0.009161289416274438,1.5281523171865643,-0.03763230214862445
0.009772042044026067,1.5283680629268108,-0.04288309359307059
0.010382794671777697,1.5285962245320392,-0.04848956255000647
0.010993547299529326,1.5288365282749539,-0.054454643333804884
0.011604299927280955,1.529088686287167,-0.06078137703573688
0.012215052555032585,1.529352396985204,-0.06747289938072738
0.012825805182784214,1.5296273455189942,-0.07453242800958655
0.013436557810535843,1.529913204242357,-0.08196324920872773
0.014047310438287471,1.530209633205162,-0.0897687041111486
0.0146580630660391,1.530516280666663,-0.09795217439411315
0.015268815693790731,1.530832783629464,-0.10651706750080923
0.01587956832154236,1.531158768393665,-0.1154668014149622
0.01649032094929399,1.531493851130462,-0.12480478901940423
0.017101073577045618,1.5318376384747345,-0.1345344220711758
0.01771182620479725,1.5321897281357317,-0.1446590548279777
0.018322578832548876,1.5325497095252874,-0.15518198736230684
0.018933331460300507,1.5329171644026756,-0.16610644860169752
0.019544084088052135,1.533291667535282,-0.17743557913529134
0.020154836715803762,1.5336727873741696,-0.18917241382874456
0.020765589343555393,1.5340600867436265,-0.2013198642912551
0.02137634197130702,1.5344531235436094,-0.21388070124020933
0.021987094599058652,1.5348514514640599,-0.22685753681072723
0.02259784722681028,1.5352546207099527,-0.24025280685860906
0.02320859985456191,1.535662178735826,-0.25406875330707335
0.023819352482313542,1.5360736709886542,-0.26830740658872965
0.02443010511006517,1.5364886416576367,-0.28297056823552336
0.025040857737816797,1.5369066344296531,-0.2980597936704635
0.025651610365568428,1.5373271932488803,-0.3135763752560112
0.026262362993320056,1.537749863079186,-0.32952132565437875
0.026873115621071687,1.5381741906677144,-0.3458953615561553
0.027483868248823314,1.5385997253082138,-0.36269888783315324
0.028094620876574942,1.5390260196023466,-0.37993198217273
0.028705373504326573,1.5394526302175369,-0.3975943802493586
0.0293161261320782,1.5398791186395193,-0.4156854614902741
0.029926878759829835,1.5403050519180197,-0.43420423549032916
0.030537631387581463,1.5407300034037503,-0.4531493291313716
0.03114838401533309,1.5411535534750607,-0.4725189744596065
0.03175913664308472,1.5415752902524256,-0.49231099737365047
0.03236988927083635,1.541994810299084,-0.5125228071739105
0.03298064189858798,1.5424117193059994,-0.5331513870228908
0.03359139452633961,1.5428256327594678,-0.5541932853627844
0.034202147154091235,1.5432361765895959,-0.5756446083352307
0.03481289978184286,1.5436429877979465,-0.5975010132454062
0.0354236524095945,1.5440457150626903,-0.6197577031090223
0.036034405037346125,1.5444440193196365,-0.642409422318552
0.03664515766509775,1.5448375743174498,-0.6654504534613654
0.03725591029284938,1.5452260671456877,-0.6888746153181812
0.037866662920601014,1.5456091987339708,-0.7126752620678932
0.038477415548352635,1.5459866843210568,-0.7368452837191148
0.03908816817610427,1.546358253892326,-0.761377107786427
0.039698920803855904,1.546723652584538,-0.7862627022231133
0.040309673431607525,1.5470826410565854,-0.8114935796197019
0.04092042605935916,1.5474349958253144,-0.8370608026711521
0.04153117868711079,1.5477805095652442,-0.8629549909126939
0.04214193131486242,1.5481189913715085,-0.8891663287180557
0.04275268394261404,1.5484502669851499,-0.915684574550026
0.04336343657036568,1.5487741789801652,-0.9424990714486167
0.043974189198117304,1.5490905869118043,-0.9695987587366695
0.04458494182586893,1.5493993674256687,-0.996972184918555
0.04519569445362056,1.5497004143274389,-1.0246075217428028
0.045806447081372194,1.5499936386129793,-1.0524925793958224
0.04641719970912382,1.550278968458915,-1.0806148227872552
0.04702795233687545,1.550556349173742,-1.1089613888866625
0.047638704964627084,1.550825743109714,-1.1375191050635105
0.048249457592378704,1.5510871295359474,-1.1662745083814292
0.04886021022013034,1.5513405044731812,-1.1952138657927045
0.049470962847881966,1.5515858804908798,-1.2243231951752962
0.050081715475633594,1.551823286467395,-1.2535882871526267
0.05069246810338522,1.5520527673141,-1.2829947276324072
0.051303220731136856,1.5522743836644137,-1.31252792099921
0.05191397335888848,1.5524882115289333,-1.342173113891235
0.05252472598664011,1.5526943419177464,-1.3719154194928334
0.053135478614391746,1.552892880431296,-1.4017398422695886
0.05374623124214337,1.5530839468211974,-1.4316313030729255
0.054356983869895,1.5532676745224103,-1.4615746645406753
0.05496773649764663,1.5534442101584351,-1.4915547567171872
0.05557848912539826,1.5536137130210312,-1.5215564028189903
0.056189241753149884,1.5537763545262506,-1.551564445069538
0.05679999438090152,1.5539323176484443,-1.5815637705281478
0.057410747008653146,1.5540817963340967,-1.6115393368384119
0.05802149963640477,1.554224994897265,-1.6414761978221721
0.0586322522641564,1.5543621273985,-1.6713595288462562
0.059243004891908035,1.5544934170091267,-1.7011746518907824
0.05985375751965967,1.5546190953627688,-1.7309070602495165
0.06046451014741129,1.5547394018960183,-1.7605424427938023
0.061075262775162925,1.554854583180157,-1.7900667077356882
