Time_abs/ps, Signal/nA
  2370.000,    -0.036786
  2370.050,    -0.039393
  2370.100,    -0.046266
  2370.150,    -0.036585
  2370.200,    -0.036505
  2370.250,    -0.027177
  2370.300,    -0.023149
  2370.350,    -0.009543
  2370.400,    -0.006626
  2370.450,    -0.002056
  2370.500,     0.004888
  2370.550,     0.010687
  2370.600,     0.023766
  2370.650,     0.017188
  2370.700,     0.024235
  2370.750,     0.029349
  2370.800,     0.037536
  2370.850,     0.036985
  2370.900,     0.037053
  2370.950,     0.042396
  2371.000,     0.041628
  2371.050,     0.040457
  2371.100,     0.048919
  2371.150,     0.045720
  2371.200,     0.045565
  2371.250,     0.043022
  2371.300,     0.035438
  2371.350,     0.036617
  2371.400,     0.036375
  2371.450,     0.037062
  2371.500,     0.033558
  2371.550,     0.034033
  2371.600,     0.034973
  2371.650,     0.043720
  2371.700,     0.044790
  2371.750,     0.043726
  2371.800,     0.044974
  2371.850,     0.049872
  2371.900,     0.043663
  2371.950,     0.048537
  2372.000,     0.054606
  2372.050,     0.056149
  2372.100,     0.060095
  2372.150,     0.063795
  2372.200,     0.073365
  2372.250,     0.085351
  2372.300,     0.097963
  2372.350,     0.109781
  2372.400,     0.111243
  2372.450,     0.114703
  2372.500,     0.116600
  2372.550,     0.115568
  2372.600,     0.111851
  2372.650,     0.121505
  2372.700,     0.120608
  2372.750,     0.126127
  2372.800,     0.128740
  2372.850,     0.129904
  2372.900,     0.138970
  2372.950,     0.138689
  2373.000,     0.144139
  2373.050,     0.147072
  2373.100,     0.149434
  2373.150,     0.162769
  2373.200,     0.160322
  2373.250,     0.158179
  2373.300,     0.164747
  2373.350,     0.159004
  2373.400,     0.156720
  2373.450,     0.156148
  2373.500,     0.153276
  2373.550,     0.150790
  2373.600,     0.149121
  2373.650,     0.148198
  2373.700,     0.142170
  2373.750,     0.131887
  2373.800,     0.129034
  2373.850,     0.115389
  2373.900,     0.108293
  2373.950,     0.091683
  2374.000,     0.085458
  2374.050,     0.076670
  2374.100,     0.069922
  2374.150,     0.063178
  2374.200,     0.056876
  2374.250,     0.050734
  2374.300,     0.032120
  2374.350,     0.027318
  2374.400,     0.012325
  2374.450,     0.010080
  2374.500,     0.000630
  2374.550,    -0.010688
  2374.600,    -0.016474
  2374.650,    -0.020196
  2374.700,    -0.030286
  2374.750,    -0.043005
  2374.800,    -0.047027
  2374.850,    -0.054917
  2374.900,    -0.053573
  2374.950,    -0.072486
  2375.000,    -0.091140
  2375.050,    -0.096146
  2375.100,    -0.113721
  2375.150,    -0.146172
  2375.200,    -0.176778
