Time_abs/ps, Signal/nA
  2370.000,    -0.048771
  2370.050,    -0.043537
  2370.100,    -0.041900
  2370.150,    -0.040606
  2370.200,    -0.038689
  2370.250,    -0.026869
  2370.300,    -0.018031
  2370.350,    -0.021354
  2370.400,    -0.008527
  2370.450,     0.007442
  2370.500,     0.006370
  2370.550,     0.010542
  2370.600,     0.019465
  2370.650,     0.021312
  2370.700,     0.029292
  2370.750,     0.034728
  2370.800,     0.042958
  2370.850,     0.036968
  2370.900,     0.032737
  2370.950,     0.046469
  2371.000,     0.042593
  2371.050,     0.038845
  2371.100,     0.036262
  2371.150,     0.039572
  2371.200,     0.042662
  2371.250,     0.037185
  2371.300,     0.032876
  2371.350,     0.021905
  2371.400,     0.030529
  2371.450,     0.015726
  2371.500,     0.013882
  2371.550,     0.011621
  2371.600,    -0.001005
  2371.650,    -0.000170
  2371.700,     0.008074
  2371.750,     0.002276
  2371.800,     0.001132
  2371.850,     0.000330
  2371.900,    -0.006090
  2371.950,    -0.011275
  2372.000,    -0.001171
  2372.050,    -0.004357
  2372.100,     0.001876
  2372.150,    -0.000373
  2372.200,     0.005441
  2372.250,     0.014469
  2372.300,     0.010297
  2372.350,     0.015831
  2372.400,     0.018362
  2372.450,     0.022825
  2372.500,     0.033337
  2372.550,     0.030238
  2372.600,     0.037981
  2372.650,     0.037059
  2372.700,     0.039554
  2372.750,     0.043307
  2372.800,     0.040549
  2372.850,     0.048707
  2372.900,     0.049222
  2372.950,     0.048568
  2373.000,     0.049502
  2373.050,     0.054096
  2373.100,     0.047712
  2373.150,     0.053742
  2373.200,     0.054138
  2373.250,     0.057967
  2373.300,     0.071386
  2373.350,     0.072568
  2373.400,     0.070449
  2373.450,     0.079830
  2373.500,     0.086519
  2373.550,     0.084786
  2373.600,     0.086910
  2373.650,     0.092404
  2373.700,     0.091407
  2373.750,     0.103099
  2373.800,     0.106306
  2373.850,     0.108691
  2373.900,     0.107989
  2373.950,     0.101267
  2374.000,     0.095355
  2374.050,     0.093855
  2374.100,     0.083195
  2374.150,     0.079045
  2374.200,     0.069665
  2374.250,     0.070417
  2374.300,     0.067524
  2374.350,     0.069546
  2374.400,     0.067692
  2374.450,     0.071402
  2374.500,     0.059165
  2374.550,     0.067129
  2374.600,     0.066072
  2374.650,     0.072023
  2374.700,     0.074113
  2374.750,     0.066976
  2374.800,     0.076161
  2374.850,     0.063479
  2374.900,     0.063408
  2374.950,     0.062032
  2375.000,     0.068433
  2375.050,     0.064584
  2375.100,     0.061065
  2375.150,     0.052833
  2375.200,     0.056746
  2375.250,     0.059284
  2375.300,     0.055937
  2375.350,     0.052928
  2375.400,     0.052469
  2375.450,     0.044564
  2375.500,     0.059564
  2375.550,     0.060037
  2375.600,     0.060551
  2375.650,     0.056496
  2375.700,     0.054286
  2375.750,     0.060044
  2375.800,     0.058001
  2375.850,     0.044324
  2375.900,     0.041993
  2375.950,     0.040384
  2376.000,     0.036220
  2376.050,     0.032624
  2376.100,     0.018346
  2376.150,     0.016090
  2376.200,     0.005752
  2376.250,    -0.005216
  2376.300,    -0.017867
  2376.350,    -0.029737
  2376.400,    -0.060029
  2376.450,    -0.071624
  2376.500,    -0.093250
  2376.550,    -0.124199
  2376.600,    -0.153657
  2376.650,    -0.195142
  2376.700,    -0.226341
  2376.750,    -0.266175
  2376.800,    -0.316589
  2376.850,    -0.354109
  2376.900,    -0.399985
  2376.950,    -0.427335
  2377.000,    -0.454368
  2377.050,    -0.452032
  2377.100,    -0.409196
  2377.150,    -0.322321
  2377.200,    -0.182825
  2377.250,     0.021908
  2377.300,     0.280612
  2377.350,     0.573716
  2377.400,     0.869119
  2377.450,     1.141347
  2377.500,     1.372561
  2377.550,     1.519096
  2377.600,     1.582703
  2377.650,     1.553089
  2377.700,     1.436621
  2377.750,     1.256513
  2377.800,     1.035515
  2377.850,     0.821648
  2377.900,     0.610711
  2377.950,     0.428878
  2378.000,     0.274651
  2378.050,     0.160208
  2378.100,     0.067757
  2378.150,    -0.007570
  2378.201,    -0.064617
  2378.251,    -0.106264
  2378.301,    -0.145097
  2378.351,    -0.178516
  2378.401,    -0.202560
  2378.451,    -0.226773
  2378.501,    -0.237954
  2378.551,    -0.246983
  2378.601,    -0.244130
  2378.651,    -0.223235
  2378.701,    -0.181003
  2378.751,    -0.119631
  2378.801,    -0.045861
  2378.851,     0.044714
  2378.901,     0.111348
  2378.951,     0.159260
  2379.001,     0.179336
  2379.051,     0.160198
  2379.101,     0.098049
  2379.151,     0.012078
  2379.201,    -0.077645
  2379.251,    -0.157553
  2379.301,    -0.193567
  2379.351,    -0.195261
  2379.401,    -0.140785
  2379.451,    -0.034713
  2379.501,     0.089856
  2379.551,     0.201857
  2379.601,     0.313916
  2379.651,     0.387376
  2379.701,     0.437445
  2379.751,     0.453756
  2379.801,     0.434780
  2379.851,     0.403545
  2379.901,     0.378782
  2379.951,     0.345372
  2380.001,     0.327310
  2380.051,     0.323481
  2380.101,     0.324580
  2380.151,     0.342708
  2380.201,     0.349119
  2380.251,     0.378362
  2380.301,     0.403934
  2380.351,     0.434292
  2380.401,     0.470194
  2380.451,     0.509217
  2380.501,     0.557269
  2380.551,     0.599828
  2380.601,     0.636209
  2380.651,     0.681555
  2380.701,     0.718261
  2380.751,     0.737260
  2380.801,     0.754212
  2380.851,     0.745408
  2380.901,     0.734116
  2380.951,     0.711543
  2381.001,     0.700497
  2381.051,     0.687625
  2381.101,     0.688936
  2381.151,     0.712176
  2381.201,     0.770198
  2381.251,     0.870756
  2381.301,     0.989883
  2381.351,     1.129141
  2381.401,     1.290888
  2381.451,     1.446138
  2381.501,     1.576485
  2381.551,     1.687856
  2381.601,     1.768618
  2381.651,     1.828389
  2381.701,     1.869511
  2381.751,     1.911115
  2381.801,     1.960118
  2381.851,     2.041733
  2381.901,     2.134509
  2381.951,     2.251872
  2382.001,     2.375824
  2382.051,     2.505582
  2382.101,     2.608959
  2382.151,     2.690765
  2382.201,     2.737806
  2382.251,     2.750337
  2382.301,     2.728132
  2382.351,     2.693246
  2382.401,     2.654100
  2382.451,     2.598693
  2382.501,     2.564066
  2382.551,     2.535126
  2382.601,     2.516303
  2382.651,     2.476847
  2382.701,     2.424686
  2382.751,     2.335238
  2382.801,     2.188105
  2382.851,     1.980361
  2382.901,     1.703900
  2382.951,     1.353839
  2383.001,     0.906499
  2383.051,     0.381491
  2383.101,    -0.248234
  2383.151,    -0.952342
  2383.201,    -1.736921
  2383.251,    -2.590736
  2383.301,    -3.526738
  2383.351,    -4.536668
  2383.401,    -5.628074
  2383.451,    -6.814813
  2383.501,    -8.101495
  2383.551,    -9.519814
  2383.601,   -11.071601
  2383.651,   -12.766146
  2383.701,   -14.611976
  2383.751,   -16.608748
  2383.801,   -18.750508
  2383.851,   -21.052919
  2383.901,   -23.535299
  2383.951,   -26.219526
  2384.001,   -29.164421
  2384.051,   -32.411461
  2384.101,   -36.053278
  2384.151,   -40.151675
  2384.201,   -44.793412
  2384.251,   -50.018943
  2384.301,   -55.894027
  2384.351,   -62.410398
  2384.401,   -69.505441
  2384.451,   -76.978593
  2384.501,   -84.491570
  2384.551,   -91.410178
  2384.601,   -96.703018
  2384.651,   -98.852379
  2384.701,   -95.794416
  2384.751,   -84.857128
  2384.801,   -63.047197
  2384.851,   -27.435953
  2384.901,    24.044816
  2384.951,    91.778457
  2385.001,   173.590477
  2385.051,   264.243900
  2385.101,   355.362539
  2385.151,   435.871645
  2385.201,   493.758515
