Time_abs/ps, Signal/nA
  2370.000,    -0.024368
  2370.050,    -0.029639
  2370.100,    -0.019230
  2370.150,    -0.012213
  2370.200,    -0.001485
  2370.250,     0.001061
  2370.300,    -0.001775
  2370.350,     0.001801
  2370.400,     0.002452
  2370.450,     0.006288
  2370.500,     0.015194
  2370.550,     0.014921
  2370.600,     0.008112
  2370.650,     0.000383
  2370.700,     0.016386
  2370.750,     0.012715
  2370.800,     0.005067
  2370.850,     0.002296
  2370.900,     0.000907
  2370.950,     0.001128
  2371.000,    -0.009293
  2371.050,    -0.005147
  2371.100,    -0.001808
  2371.150,    -0.006550
  2371.200,    -0.016543
  2371.250,    -0.017560
  2371.300,    -0.024552
  2371.350,    -0.028315
  2371.400,    -0.031523
  2371.450,    -0.014079
  2371.500,    -0.027651
  2371.550,    -0.032685
  2371.600,    -0.025743
  2371.650,    -0.015835
  2371.700,    -0.009167
  2371.750,    -0.013588
  2371.800,    -0.013409
  2371.850,     0.000585
  2371.900,    -0.002253
  2371.950,     0.002157
  2372.000,     0.014284
  2372.050,     0.018343
  2372.100,     0.024644
  2372.150,     0.029361
  2372.200,     0.030355
  2372.250,     0.036606
  2372.300,     0.037371
  2372.350,     0.052942
  2372.400,     0.057172
  2372.450,     0.063270
  2372.500,     0.058326
  2372.550,     0.057980
  2372.600,     0.054476
  2372.650,     0.050828
  2372.700,     0.053690
  2372.750,     0.046053
  2372.800,     0.042591
  2372.850,     0.036236
  2372.900,     0.027929
  2372.950,     0.029552
  2373.000,     0.024757
  2373.050,     0.024494
  2373.100,     0.021027
  2373.150,     0.012142
  2373.200,     0.016972
  2373.250,     0.003611
  2373.300,     0.002653
  2373.350,     0.004323
  2373.400,     0.013093
  2373.450,     0.004660
  2373.500,     0.011662
  2373.550,     0.021846
  2373.600,     0.020884
  2373.650,     0.032760
  2373.700,     0.041963
  2373.750,     0.052837
  2373.800,     0.061325
  2373.850,     0.059483
  2373.900,     0.061872
  2373.950,     0.073527
  2374.000,     0.084192
  2374.050,     0.089835
  2374.100,     0.097949
  2374.150,     0.097140
  2374.200,     0.096257
  2374.250,     0.106451
  2374.300,     0.099847
  2374.350,     0.107881
  2374.400,     0.112364
  2374.450,     0.104396
  2374.500,     0.107390
  2374.550,     0.095373
  2374.600,     0.097278
  2374.650,     0.094699
  2374.700,     0.088628
  2374.750,     0.087020
  2374.800,     0.094694
  2374.850,     0.094659
  2374.900,     0.081594
  2374.950,     0.076891
  2375.000,     0.075896
  2375.050,     0.079013
  2375.100,     0.083063
  2375.150,     0.075618
  2375.200,     0.066055
  2375.250,     0.066337
  2375.300,     0.052029
  2375.350,     0.041946
  2375.400,     0.039997
  2375.450,     0.036126
  2375.500,     0.035751
  2375.550,     0.024228
  2375.600,     0.023191
  2375.650,     0.020878
  2375.700,     0.010050
  2375.750,     0.002051
  2375.800,     0.001023
  2375.850,    -0.003140
  2375.900,    -0.007001
  2375.950,    -0.003578
  2376.000,     0.000371
  2376.050,     0.017499
  2376.100,     0.017341
  2376.150,     0.013815
  2376.200,     0.004275
  2376.250,     0.006503
  2376.300,     0.011530
  2376.350,     0.010678
  2376.400,     0.010125
  2376.450,     0.001799
  2376.500,    -0.004085
  2376.550,     0.000631
  2376.600,    -0.012112
  2376.650,    -0.024371
  2376.700,    -0.033775
  2376.750,    -0.060638
  2376.800,    -0.086866
  2376.850,    -0.106186
  2376.900,    -0.127785
  2376.950,    -0.158896
  2377.000,    -0.201144
  2377.050,    -0.226330
  2377.100,    -0.267749
  2377.150,    -0.309145
  2377.200,    -0.356999
  2377.250,    -0.381363
  2377.300,    -0.410568
  2377.350,    -0.434247
  2377.400,    -0.401297
  2377.450,    -0.339002
  2377.500,    -0.229628
  2377.550,    -0.061280
  2377.600,     0.149321
  2377.650,     0.395371
  2377.700,     0.657886
  2377.750,     0.912578
  2377.800,     1.135608
  2377.850,     1.310481
  2377.900,     1.401536
  2377.950,     1.413361
  2378.000,     1.353069
  2378.050,     1.227975
  2378.100,     1.045404
  2378.150,     0.845269
  2378.201,     0.640742
  2378.251,     0.469227
  2378.301,     0.301856
  2378.351,     0.160607
  2378.401,     0.048402
