Time_abs/ps, Signal/nA
  2370.000,    -0.035951
  2370.050,    -0.030128
  2370.100,    -0.031341
  2370.150,    -0.025577
  2370.200,    -0.027791
  2370.250,    -0.026128
  2370.300,    -0.021189
  2370.350,    -0.013140
  2370.400,    -0.006150
  2370.450,     0.001148
  2370.500,     0.011268
  2370.550,     0.013110
  2370.600,     0.021942
  2370.650,     0.016201
  2370.700,     0.024254
  2370.750,     0.031028
  2370.800,     0.025722
  2370.850,     0.026382
  2370.900,     0.023199
  2370.950,     0.023138
  2371.000,     0.012284
  2371.050,     0.020308
  2371.100,     0.022002
  2371.150,     0.013243
  2371.200,     0.011327
  2371.250,     0.009180
  2371.300,     0.004653
  2371.350,     0.002467
  2371.400,     0.005282
  2371.450,    -0.005186
  2371.500,    -0.009745
  2371.550,    -0.007524
  2371.600,    -0.000409
  2371.650,    -0.003744
  2371.700,    -0.002989
  2371.750,    -0.000173
  2371.800,    -0.001091
  2371.850,    -0.000799
  2371.900,    -0.002889
  2371.950,    -0.001377
  2372.000,    -0.001414
  2372.050,    -0.006375
  2372.100,     0.000803
  2372.150,    -0.000421
  2372.200,     0.006355
  2372.250,     0.013164
  2372.300,     0.009391
  2372.350,     0.020339
  2372.400,     0.023266
  2372.450,     0.024981
  2372.500,     0.026959
  2372.550,     0.029122
  2372.600,     0.032005
  2372.650,     0.041757
  2372.700,     0.047238
  2372.750,     0.053403
  2372.800,     0.061100
  2372.850,     0.056064
  2372.900,     0.061479
  2372.950,     0.071796
  2373.000,     0.066901
  2373.050,     0.069450
  2373.100,     0.065804
  2373.150,     0.068237
  2373.200,     0.062338
  2373.250,     0.062135
  2373.300,     0.061567
  2373.350,     0.056522
  2373.400,     0.058081
  2373.450,     0.049064
  2373.500,     0.050444
  2373.550,     0.050988
  2373.600,     0.054770
  2373.650,     0.047091
  2373.700,     0.040330
  2373.750,     0.044042
  2373.800,     0.039628
  2373.850,     0.047973
  2373.900,     0.050838
  2373.950,     0.044355
  2374.000,     0.044950
  2374.050,     0.055136
  2374.100,     0.065269
  2374.150,     0.070151
  2374.200,     0.063785
  2374.250,     0.072560
  2374.300,     0.078525
  2374.350,     0.086910
  2374.400,     0.074499
  2374.450,     0.078462
  2374.500,     0.078104
  2374.550,     0.080794
  2374.600,     0.091482
  2374.650,     0.085561
  2374.700,     0.088592
  2374.750,     0.090586
  2374.800,     0.090231
  2374.850,     0.080824
  2374.900,     0.074911
  2374.950,     0.066893
  2375.000,     0.071840
  2375.050,     0.069033
  2375.100,     0.064539
  2375.150,     0.057148
  2375.200,     0.055276
  2375.250,     0.049598
  2375.300,     0.054114
  2375.350,     0.058916
  2375.400,     0.049537
  2375.450,     0.048856
  2375.500,     0.042223
  2375.550,     0.037643
  2375.600,     0.046709
  2375.650,     0.041865
  2375.700,     0.030841
  2375.750,     0.025566
  2375.800,     0.017806
  2375.850,     0.013624
  2375.900,     0.008508
  2375.950,     0.004936
  2376.000,    -0.000152
  2376.050,    -0.009398
  2376.100,    -0.009448
  2376.150,    -0.012007
  2376.200,    -0.007941
  2376.250,    -0.004684
  2376.300,    -0.005431
  2376.350,    -0.008586
  2376.400,    -0.006852
  2376.450,     0.002632
  2376.500,     0.000080
  2376.550,    -0.006882
  2376.600,    -0.007039
  2376.650,    -0.016522
  2376.700,    -0.039133
  2376.750,    -0.052010
  2376.800,    -0.058312
  2376.850,    -0.085708
  2376.900,    -0.098200
  2376.950,    -0.128901
  2377.000,    -0.168691
  2377.050,    -0.210813
  2377.100,    -0.242949
  2377.150,    -0.284157
  2377.200,    -0.337011
  2377.250,    -0.377608
  2377.300,    -0.411142
  2377.350,    -0.432966
  2377.400,    -0.440037
  2377.450,    -0.405873
  2377.500,    -0.331451
  2377.550,    -0.205429
  2377.600,    -0.049945
  2377.650,     0.176879
  2377.700,     0.418991
  2377.750,     0.678375
  2377.800,     0.919174
  2377.850,     1.124970
  2377.900,     1.289812
  2377.950,     1.365268
  2378.000,     1.373595
  2378.050,     1.311811
  2378.100,     1.180015
  2378.150,     1.021105
  2378.201,     0.840191
  2378.251,     0.651649
  2378.301,     0.467490
  2378.351,     0.310001
  2378.401,     0.166478
  2378.451,     0.056542
  2378.501,    -0.040659
  2378.551,    -0.110636
  2378.601,    -0.162536
  2378.651,    -0.204730
  2378.701,    -0.236069
  2378.751,    -0.255564
  2378.801,    -0.284427
  2378.851,    -0.293409
  2378.901,    -0.295921
  2378.951,    -0.284198
  2379.001,    -0.263113
  2379.051,    -0.224254
  2379.101,    -0.177513
  2379.151,    -0.110007
  2379.201,    -0.032657
  2379.251,     0.026004
  2379.301,     0.066240
  2379.351,     0.076855
  2379.401,     0.069676
  2379.451,     0.025562
  2379.501,    -0.028170
  2379.551,    -0.099443
  2379.601,    -0.159054
  2379.651,    -0.188394
  2379.701,    -0.187044
  2379.751,    -0.150359
  2379.801,    -0.087035
  2379.851,     0.011958
  2379.901,     0.105805
  2379.951,     0.203362
  2380.001,     0.288144
  2380.051,     0.350162
  2380.101,     0.383398
  2380.151,     0.389277
  2380.201,     0.383047
  2380.251,     0.368065
  2380.301,     0.348168
  2380.351,     0.337812
  2380.401,     0.308844
  2380.451,     0.294032
  2380.501,     0.291818
  2380.551,     0.290936
  2380.601,     0.297242
  2380.651,     0.309787
  2380.701,     0.335910
  2380.751,     0.352151
  2380.801,     0.387725
  2380.851,     0.409212
  2380.901,     0.444317
  2380.951,     0.481473
  2381.001,     0.508159
  2381.051,     0.527562
  2381.101,     0.554530
  2381.151,     0.556797
  2381.201,     0.553751
  2381.251,     0.538768
  2381.301,     0.529345
  2381.351,     0.511329
  2381.401,     0.497758
  2381.451,     0.498502
  2381.501,     0.522419
  2381.551,     0.573307
  2381.601,     0.648053
  2381.651,     0.746098
  2381.701,     0.856405
  2381.751,     0.986866
  2381.801,     1.115150
  2381.851,     1.231340
  2381.901,     1.335494
  2381.951,     1.434148
  2382.001,     1.492844
  2382.051,     1.556455
  2382.101,     1.624370
  2382.151,     1.681383
  2382.201,     1.752877
  2382.251,     1.841700
  2382.301,     1.945430
  2382.351,     2.048690
  2382.401,     2.145973
  2382.451,     2.238004
  2382.501,     2.303036
  2382.551,     2.339898
  2382.601,     2.360319
  2382.651,     2.355195
  2382.701,     2.332037
  2382.751,     2.296678
  2382.801,     2.259378
  2382.851,     2.221732
  2382.901,     2.169371
  2382.951,     2.124605
  2383.001,     2.080553
  2383.051,     2.002726
  2383.101,     1.917767
  2383.151,     1.779618
  2383.201,     1.590639
  2383.251,     1.338181
  2383.301,     1.023654
  2383.351,     0.628617
  2383.401,     0.142376
  2383.451,    -0.423830
  2383.501,    -1.063683
  2383.551,    -1.787651
  2383.601,    -2.599360
  2383.651,    -3.465968
  2383.701,    -4.435578
  2383.751,    -5.471919
  2383.801,    -6.586605
  2383.851,    -7.814442
  2383.901,    -9.145442
  2383.951,   -10.606858
  2384.001,   -12.174726
  2384.051,   -13.878931
  2384.101,   -15.717186
  2384.151,   -17.696695
  2384.201,   -19.836279
  2384.251,   -22.129857
  2384.301,   -24.620075
  2384.351,   -27.337780
  2384.401,   -30.356988
  2384.451,   -33.703237
  2384.501,   -37.453928
  2384.551,   -41.676493
  2384.601,   -46.424337
  2384.651,   -51.733473
  2384.701,   -57.616143
  2384.751,   -64.008272
  2384.801,   -70.744528
  2384.851,   -77.535189
  2384.901,   -83.819442
  2384.951,   -88.721170
  2385.001,   -90.929822
  2385.051,   -88.673192
  2385.101,   -79.709276
  2385.151,   -61.479148
  2385.201,   -31.638699
  2385.251,    11.532156
  2385.301,    68.312825
  2385.351,   136.936672
  2385.401,   213.243954
  2385.451,   290.677906
  2385.501,   360.689966
  2385.551,   414.088438
  2385.601,   442.559270
  2385.651,   440.728484
  2385.701,   407.716560
  2385.751,   347.480980
  2385.801,   267.760214
  2385.851,   178.213456
  2385.901,    88.161629
  2385.951,     5.127802
  2386.001,   -65.784596
  2386.051,  -121.903240
  2386.101,  -162.487029
  2386.151,  -188.175870
  2386.201,  -200.671794
  2386.251,  -202.419068
  2386.301,  -196.263528
  2386.351,  -185.155473
  2386.401,  -171.636128
  2386.451,  -157.581471
  2386.501,  -144.051722
  2386.551,  -131.346288
  2386.601,  -119.015136
  2386.651,  -106.079792
  2386.701,   -91.274223
  2386.751,   -73.540909
  2386.801,   -52.547396
  2386.851,   -29.192175
  2386.901,    -5.809023
  2386.951,    14.235330
  2387.001,    27.300780
  2387.051,    30.549245
