Time_abs/ps, Signal/nA
  2370.000,    -0.023101
  2370.050,    -0.023768
  2370.100,    -0.015434
  2370.150,    -0.015015
  2370.200,    -0.013142
  2370.250,    -0.013472
  2370.300,     0.001531
  2370.350,    -0.006109
  2370.400,    -0.010043
  2370.450,    -0.018996
  2370.500,    -0.008497
  2370.550,    -0.005550
  2370.600,    -0.012261
  2370.650,     0.003916
  2370.700,     0.007613
  2370.750,     0.022611
  2370.800,     0.024482
  2370.850,     0.028385
  2370.900,     0.033620
  2370.950,     0.043230
  2371.000,     0.045971
  2371.050,     0.046165
  2371.100,     0.049296
  2371.150,     0.055054
  2371.200,     0.054974
  2371.250,     0.057504
  2371.300,     0.064092
  2371.350,     0.061648
  2371.400,     0.057848
  2371.450,     0.041675
  2371.500,     0.040400
  2371.550,     0.037729
  2371.600,     0.029192
  2371.650,     0.033750
  2371.700,     0.033425
  2371.750,     0.029906
  2371.800,     0.019362
  2371.850,     0.020654
  2371.900,     0.021855
  2371.950,     0.009611
  2372.000,     0.011555
  2372.050,     0.018203
  2372.100,     0.011767
  2372.150,     0.013996
  2372.200,     0.011697
  2372.250,     0.018135
  2372.300,     0.013520
  2372.350,     0.009583
  2372.400,     0.012697
  2372.450,     0.020764
  2372.500,     0.032473
  2372.550,     0.034800
  2372.600,     0.038244
  2372.650,     0.040212
  2372.700,     0.041589
  2372.750,     0.048464
  2372.800,     0.050489
  2372.850,     0.056783
  2372.900,     0.072426
  2372.950,     0.074324
  2373.000,     0.074256
  2373.050,     0.083870
  2373.100,     0.081797
  2373.150,     0.083717
  2373.200,     0.082245
  2373.250,     0.086695
  2373.300,     0.094225
  2373.350,     0.093599
  2373.400,     0.097577
  2373.450,     0.098576
  2373.500,     0.094058
  2373.550,     0.083481
  2373.600,     0.084031
  2373.650,     0.092374
  2373.700,     0.082065
  2373.750,     0.077617
  2373.800,     0.083605
  2373.850,     0.073201
  2373.900,     0.069388
  2373.950,     0.068761
  2374.000,     0.058436
  2374.050,     0.046764
  2374.100,     0.048720
  2374.150,     0.038866
  2374.200,     0.042997
  2374.250,     0.025586
  2374.300,     0.013110
  2374.350,     0.005699
  2374.400,    -0.000331
  2374.450,    -0.009258
  2374.500,    -0.010196
  2374.550,    -0.013480
  2374.600,    -0.021902
  2374.650,    -0.022508
  2374.700,    -0.024526
  2374.750,    -0.025614
  2374.800,    -0.024594
