Time_abs/ps, Signal/nA
  2370.000,    -0.026925
  2370.050,    -0.016366
  2370.100,    -0.022279
  2370.150,    -0.031028
  2370.200,    -0.026244
  2370.250,    -0.020030
  2370.300,    -0.019480
  2370.350,    -0.027299
  2370.400,    -0.021870
  2370.450,    -0.013962
  2370.500,    -0.015798
  2370.550,    -0.008539
  2370.600,    -0.002977
  2370.650,     0.005072
  2370.700,     0.014309
  2370.750,     0.027300
  2370.800,     0.037016
  2370.850,     0.055028
  2370.900,     0.056477
  2370.950,     0.057593
  2371.000,     0.072460
  2371.050,     0.074672
  2371.100,     0.082311
  2371.150,     0.088766
  2371.200,     0.098971
  2371.250,     0.095586
  2371.300,     0.097200
  2371.350,     0.086432
  2371.400,     0.093265
  2371.450,     0.096361
  2371.500,     0.089364
  2371.550,     0.093991
  2371.600,     0.083749
  2371.650,     0.076962
  2371.700,     0.070313
  2371.750,     0.069594
  2371.800,     0.076293
  2371.850,     0.065225
  2371.900,     0.066260
  2371.950,     0.066913
  2372.000,     0.057987
  2372.050,     0.058648
  2372.100,     0.063719
  2372.150,     0.060751
  2372.200,     0.058696
  2372.250,     0.056770
  2372.300,     0.051417
  2372.350,     0.053726
  2372.400,     0.052313
  2372.450,     0.062478
  2372.500,     0.067031
  2372.550,     0.078307
  2372.600,     0.085802
  2372.650,     0.091893
  2372.700,     0.097265
  2372.750,     0.106272
  2372.800,     0.113236
  2372.850,     0.106194
  2372.900,     0.108520
  2372.950,     0.112726
  2373.000,     0.120947
  2373.050,     0.123158
  2373.100,     0.120772
  2373.150,     0.122668
  2373.200,     0.125549
  2373.250,     0.130211
  2373.300,     0.128334
  2373.350,     0.119841
  2373.400,     0.119972
  2373.450,     0.125592
  2373.500,     0.133392
  2373.550,     0.146550
  2373.600,     0.140798
  2373.650,     0.146252
  2373.700,     0.150831
  2373.750,     0.152959
  2373.800,     0.152755
  2373.850,     0.153046
  2373.900,     0.156300
  2373.950,     0.159057
  2374.000,     0.156191
  2374.050,     0.151517
  2374.100,     0.138005
  2374.150,     0.139921
  2374.200,     0.138263
  2374.250,     0.125955
  2374.300,     0.119973
  2374.350,     0.108811
  2374.400,     0.109502
  2374.450,     0.098663
  2374.500,     0.085892
  2374.550,     0.075708
  2374.600,     0.060670
  2374.650,     0.051723
  2374.700,     0.044763
  2374.750,     0.039237
  2374.800,     0.027157
  2374.850,     0.018873
  2374.900,    -0.004832
  2374.950,    -0.016621
  2375.000,    -0.037435
  2375.050,    -0.050211
  2375.100,    -0.063000
  2375.150,    -0.068083
  2375.200,    -0.076019
  2375.250,    -0.093114
  2375.300,    -0.117633
  2375.350,    -0.139550
  2375.400,    -0.168644
  2375.450,    -0.189191
  2375.500,    -0.230473
  2375.550,    -0.277901
  2375.600,    -0.319947
  2375.650,    -0.364096
  2375.700,    -0.399547
  2375.750,    -0.411020
  2375.800,    -0.403455
  2375.850,    -0.329929
  2375.900,    -0.192044
  2375.950,     0.016568
  2376.000,     0.301707
  2376.050,     0.644250
  2376.100,     1.022708
  2376.150,     1.393862
  2376.200,     1.733855
  2376.250,     1.977010
  2376.300,     2.134537
  2376.350,     2.150701
  2376.400,     2.066778
  2376.450,     1.898735
  2376.500,     1.656835
  2376.550,     1.388351
  2376.600,     1.116136
  2376.650,     0.868615
  2376.700,     0.649356
  2376.750,     0.463383
  2376.800,     0.313363
  2376.850,     0.178638
  2376.900,     0.074396
  2376.950,     0.004320
  2377.000,    -0.035583
  2377.050,    -0.081680
  2377.100,    -0.109041
  2377.150,    -0.132673
  2377.200,    -0.158247
  2377.250,    -0.168443
  2377.300,    -0.167931
  2377.350,    -0.155307
  2377.400,    -0.126786
  2377.450,    -0.061553
  2377.500,     0.014687
  2377.550,     0.114232
  2377.600,     0.210224
  2377.650,     0.277706
  2377.700,     0.308861
  2377.750,     0.273854
  2377.800,     0.216130
  2377.850,     0.099821
  2377.900,    -0.023851
  2377.950,    -0.134274
  2378.000,    -0.215197
  2378.050,    -0.239945
  2378.100,    -0.180890
  2378.150,    -0.083293
  2378.201,     0.054647
  2378.251,     0.222840
  2378.301,     0.378011
  2378.351,     0.507531
  2378.401,     0.590257
  2378.451,     0.639058
  2378.501,     0.660915
  2378.551,     0.657977
  2378.601,     0.655089
  2378.651,     0.653877
  2378.701,     0.648805
  2378.751,     0.659824
  2378.801,     0.674837
  2378.851,     0.691435
  2378.901,     0.728908
  2378.951,     0.753015
  2379.001,     0.806914
  2379.051,     0.859326
  2379.101,     0.921676
  2379.151,     0.983067
  2379.201,     1.044772
  2379.251,     1.113669
  2379.301,     1.178707
  2379.351,     1.224325
  2379.401,     1.289476
  2379.451,     1.331260
  2379.501,     1.362372
  2379.551,     1.367698
  2379.601,     1.373203
  2379.651,     1.366139
  2379.701,     1.352486
  2379.751,     1.337926
  2379.801,     1.338098
  2379.851,     1.376570
  2379.901,     1.450593
  2379.951,     1.571214
  2380.001,     1.735422
  2380.051,     1.931146
  2380.101,     2.152863
  2380.151,     2.376884
  2380.201,     2.579464
  2380.251,     2.761852
  2380.301,     2.889872
  2380.351,     2.994754
  2380.401,     3.061854
  2380.451,     3.102490
  2380.501,     3.157118
  2380.551,     3.220985
  2380.601,     3.288345
  2380.651,     3.347424
  2380.701,     3.402578
  2380.751,     3.433033
  2380.801,     3.417986
  2380.851,     3.344854
  2380.901,     3.213638
  2380.951,     2.997788
  2381.001,     2.714352
  2381.051,     2.363954
  2381.101,     1.982445
  2381.151,     1.552618
  2381.201,     1.106124
  2381.251,     0.661373
  2381.301,     0.203644
  2381.351,    -0.255969
  2381.401,    -0.735176
  2381.451,    -1.240162
  2381.501,    -1.782980
  2381.551,    -2.354961
  2381.601,    -2.960027
  2381.651,    -3.611680
  2381.701,    -4.321912
  2381.751,    -5.079423
  2381.801,    -5.875093
  2381.851,    -6.710924
  2381.901,    -7.565876
  2381.951,    -8.457420
  2382.001,    -9.361157
  2382.051,   -10.291778
  2382.101,   -11.250698
  2382.151,   -12.242871
  2382.201,   -13.309971
  2382.251,   -14.468001
  2382.301,   -15.743314
  2382.351,   -17.174746
  2382.401,   -18.756997
  2382.451,   -20.498482
  2382.501,   -22.415530
  2382.551,   -24.511464
  2382.601,   -26.807533
  2382.651,   -29.303487
  2382.701,   -32.070260
  2382.751,   -35.146453
  2382.801,   -38.600265
  2382.851,   -42.499181
  2382.901,   -46.902391
  2382.951,   -51.908273
  2383.001,   -57.546026
  2383.051,   -63.817701
  2383.101,   -70.710289
  2383.151,   -78.076818
  2383.201,   -85.633501
  2383.251,   -92.850451
  2383.301,   -98.809727
  2383.351,  -102.116521
  2383.401,  -100.708399
  2383.451,   -91.770875
  2383.501,   -71.942874
  2383.551,   -37.496610
  2383.601,    14.837245
  2383.651,    86.920459
  2383.701,   178.101923
  2383.751,   284.264507
  2383.801,   397.272390
  2383.851,   504.982939
  2383.901,   592.454324
  2383.951,   644.483521
  2384.001,   649.826170
  2384.051,   605.029253
  2384.101,   515.850528
  2384.151,   395.280863
  2384.201,   259.748180
  2384.251,   124.872031
  2384.301,     2.592564
  2384.351,   -99.648204
  2384.401,  -178.616229
  2384.451,  -234.210632
  2384.501,  -268.385067
  2384.551,  -284.139211
  2384.601,  -284.787375
  2384.651,  -273.905879
  2384.701,  -255.325896
  2384.751,  -233.001068
  2384.801,  -210.378197
  2384.851,  -189.823900
  2384.901,  -172.120541
  2384.951,  -156.591295
  2385.001,  -141.413045
  2385.051,  -124.329361
  2385.101,  -103.192114
  2385.151,   -76.587768
  2385.201,   -44.651396
  2385.251,    -9.775027
  2385.301,    23.259188
  2385.351,    48.072236
  2385.401,    58.499884
  2385.451,    50.723192
  2385.501,    24.747685
  2385.551,   -15.249811
  2385.601,   -61.958766
  2385.651,  -106.482441
  2385.701,  -139.562809
  2385.751,  -153.436977
  2385.801,  -143.573553
  2385.851,  -110.661588
  2385.901,   -60.972899
  2385.951,    -4.519040
  2386.001,    47.883257
  2386.051,    87.609363
  2386.101,   109.938976
  2386.151,   114.379841
  2386.201,   103.745892
  2386.251,    82.731170
  2386.301,    56.618389
  2386.351,    30.423396
  2386.401,     7.978457
  2386.451,    -8.568544
  2386.501,   -18.878562
  2386.551,   -23.737700
  2386.601,   -23.913502
  2386.651,   -19.631269
  2386.701,   -11.024031
  2386.751,     1.131725
  2386.801,    15.282929
  2386.851,    29.545015
  2386.901,    42.480412
  2386.951,    53.326789
  2387.001,    61.787848
  2387.051,    67.390842
  2387.101,    69.122502
  2387.151,    65.839638
  2387.201,    57.088223
  2387.251,    43.192707
  2387.301,    24.927523
  2387.351,     3.312569
  2387.401,   -20.309496
  2387.451,   -43.844160
  2387.501,   -64.085746
  2387.551,   -77.043856
  2387.601,   -79.288009
  2387.651,   -69.567464
  2387.701,   -49.502826
  2387.751,   -22.968827
  2387.801,     5.022110
  2387.851,    29.223481
  2387.901,    44.814446
  2387.951,    48.506090
  2388.001,    39.794251
  2388.051,    21.678382
  2388.101,    -0.127305
  2388.151,   -19.316533
  2388.201,   -30.943237
  2388.251,   -32.479167
  2388.301,   -24.117575
  2388.351,    -8.258588
  2388.401,    11.694967
  2388.451,    32.292655
  2388.501,    50.428903
  2388.551,    63.346611
  2388.601,    69.086144
  2388.651,    66.906113
  2388.701,    57.205064
  2388.751,    41.218759
  2388.801,    20.858315
  2388.851,    -1.345927
  2388.901,   -22.170789
  2388.951,   -38.073575
  2389.001,   -46.409086
  2389.051,   -46.666680
  2389.101,   -40.919067
  2389.151,   -32.525340
