frequency,refractiveIndex,absorption
0.0006107526277516292,3.164657399462301,0.013105250433089011
0.0012215052555032584,3.1592262755996794,0.05220494290186081
0.0018322578832548875,3.1502889489451844,0.11666241590951695
0.002443010511006517,3.1380103368644927,0.2054536320303421
0.003053763138758146,3.1226083545965233,0.31721842100574354
0.003664515766509775,3.1043427278169338,0.4503243677097811
0.004275268394261404,3.0835027720137584,0.6029372407408978
0.004886021022013034,3.060395209670098,0.7730920667695342
0.005496773649764663,3.0353329075970765,0.9587599030679317
0.006107526277516292,3.008625152061786,1.1579067333085793
0.006718278905267922,2.9805697998608043,1.36854239173589
0.00732903153301955,2.95144739601603,1.5887587595682826
0.00793978416077118,2.9215171598271885,1.8167575280829018
0.008550536788522809,2.891014618192964,2.050868535555253
0.009161289416274438,2.860150602508629,2.289560081655497
0.009772042044026067,2.8291113100020358,2.5314427644225983
0.010382794671777697,2.798059147087363,2.7752683459797534
0.010993547299529326,2.7671341076156204,3.0199250034430514
0.011604299927280955,2.7364554821950784,3.2644301170784824
0.012215052555032585,2.706123738761773,3.507921528660945
0.012825805182784214,2.676222454921326,3.7496479945019465
0.013436557810535843,2.6468202170943296,3.988959373496953
0.014047310438287471,2.617972429522053,4.225296936394171
0.0146580630660391,2.5897229979873835,4.458184058698726
0.015268815693790731,2.562105869415359,4.687217463656352
0.01587956832154236,2.535146420260578,4.912059109706366
0.01649032094929399,2.508862694694942,5.132428764383734
0.017101073577045618,2.483266498920559,5.348097269819293
0.01771182620479725,2.458364361162991,5.558880480156578
0.018322578832548876,2.4341583686279753,5.764633835380704
0.018933331460300507,2.410646893381434,5.96524752682856
0.019544084088052135,2.3878252190812934,6.160642205133229
0.020154836715803762,2.365686080003825,6.3507651801074685
0.020765589343555393,2.3442201230500013,6.535587063012688
0.02137634197130702,2.323416302517244,6.715098803998446
0.021987094599058652,2.3032622164675516,6.889309080664513
0.02259784722681028,2.2837443925720047,7.058241997290214
0.02320859985456191,2.2648485304010135,7.22193505801887
0.023819352482313542,2.246559706280706,7.380437380993391
0.02443010511006517,2.2288625460595344,7.533808123996171
0.025040857737816797,2.211741370429435,7.682115095480266
0.025651610365568428,2.1951803168218103,7.8254335279517475
0.026262362993320056,2.1791634413470504,7.963844993462247
0.026873115621071687,2.1636748037618263,8.097436443492107
0.027483868248823314,2.148698538025178,8.22629935776037
0.028094620876574942,2.134218910636418,8.35052898850186
0.028705373504326573,2.1202203686288583,8.470223688522982
0.0293161261320782,2.1066875788177963,8.585484312903935
0.029926878759829835,2.0936054596635927,8.696413685578735
0.030537631387581463,2.080959206906451,8.803116123213002
0.03114838401533309,2.068734313954162,8.905697009830265
0.03175913664308472,2.0569165878539013,9.004262416532116
0.03236988927083635,2.0454921615507655,9.098918761424802
0.03298064189858798,2.0344475030261493,9.189772505526692
0.03359139452633961,2.0237694218157163,9.276929880995135
0.034202147154091235,2.013445073327368,9.360496648491559
0.03481289978184286,2.0034619613123126,9.440577880912556
0.0354236524095945,1.9938079387853591,9.517277771058895
0.036034405037346125,1.9844712076424997,9.590699461104139
0.03664515766509775,1.9754403171833705,9.660944891969873
0.03725591029284938,1.9667041617121694,9.728114670916524
0.037866662920601014,1.958251977362236,9.792307955831472
0.038477415548352635,1.9500733382657272,9.853622354837208
0.03908816817610427,1.9421581521701825,9.912153839963175
0.039698920803855904,1.9344966555873548,9.967996673724565
0.040309673431607525,1.9270794085463125,10.021243347537599
0.04092042605935916,1.9198972890116102,10.071984530972763
0.04153117868711079,1.9129414870183434,10.120309030912265
0.04214193131486242,1.9062034985683791,10.166303759732674
0.04275268394261404,1.8996751193259989,10.210053711685156
0.04336343657036568,1.89334843814626,10.25164194669167
0.043974189198117304,1.8872158304653008,10.291149580818022
0.04458494182586893,1.881269951578517,10.328655782727587
0.04519569445362056,1.8755037298298147,10.364237775457411
0.045806447081372194,1.869910359732926,10.39797084289846
0.04641719970912382,1.864483295043825,10.429928340399584
0.04702795233687545,1.8592162418017557,10.460181708952266
0.047638704964627084,1.854103151354986,10.48880049245128
0.048249457592378704,1.8491382133861898,10.51585235756246
0.04886021022013034,1.8443158489513167,10.541403115766084
0.049470962847881966,1.8396307035448052,10.565516747179881
