frequency,refractiveIndex,absorption
0.0006107526277516292,5.568034884837656,0.5692167223489216
0.0012215052555032584,4.11912259190326,1.270305786020586
0.0018322578832548875,3.281819716919388,1.7929947068563565
0.002443010511006517,2.7617742150316245,2.1821831413859343
0.003053763138758146,2.4137533557969784,2.4777653047572277
0.003664515766509775,2.1679901255429392,2.7050636130212364
0.004275268394261404,1.987731153584328,2.8806542430412865
0.004886021022013034,1.8519104747483746,3.0160714055789954
0.005496773649764663,1.7475863232646531,3.1198230278518655
0.006107526277516292,1.666338523456883,3.1984926711112656
0.006718278905267922,1.6024190071154711,3.257350200121487
0.00732903153301955,1.5517438054392012,3.3006926548962103
0.00793978416077118,1.5113167992223309,3.332038916076335
0.008550536788522809,1.478886358075516,3.3542509359873725
0.009161289416274438,1.4527319372267808,3.3696235265133656
0.009772042044026067,1.43152496613749,3.3799638290672678
0.010382794671777697,1.4142333367547693,3.386667883750295
0.010993547299529326,1.4000525527633865,3.3907942155306086
0.011604299927280955,1.3883541955567025,3.3931316521157773
0.012215052555032585,1.3786464417159399,3.394258754824128
0.012825805182784214,1.3705434799144947,3.3945935421456013
0.013436557810535843,1.3637417537546945,3.394433518537681
0.014047310438287471,1.3580015311748095,3.3939869308834307
0.0146580630660391,1.3531326446731013,3.393396611602553
0.015268815693790731,1.3489834859526406,3.3927578521955217
0.01587956832154236,1.3454325251914014,3.3921316324746957
0.01649032094929399,1.3423817777494722,3.391554324167843
0.017101073577045618,1.3397517665250533,3.39104476429904
0.01771182620479725,1.3374776298377695,3.3906093901010306
0.018322578832548876,1.3355061056902475,3.390245957165274
0.018933331460300507,1.3337931867000818,3.3899462278705474
0.019544084088052135,1.3323022890478695,3.38969791404487
0.020154836715803762,1.3310028163467618,3.3894860806527305
0.020765589343555393,1.329869027905664,3.3892941603959232
0.02137634197130702,1.3288791424951876,3.3891046875624284
0.021987094599058652,1.328014625079947,3.3888998293017383
0.02259784722681028,1.3272596163370751,3.388661770701333
0.02320859985456191,1.326600474124439,3.388372994304444
0.023819352482313542,1.3260254031405032,3.388016483361418
0.02443010511006517,1.3255241543942589,3.3875758699212293
0.025040857737816797,1.3250877802003498,3.3870355429603403
0.025651610365568428,1.3247084335473445,3.386380727475655
0.026262362993320056,1.3243792030922557,3.3855975423793216
0.026873115621071687,1.3240939768885296,3.3846730427965794
0.027483868248823314,1.3238473293902582,3.383595250748498
0.028094620876574942,1.3236344273916387,3.3823531770291435
0.028705373504326573,1.32345095143266,3.380936836240023
0.0293161261320782,1.3232930298861139,3.379337256334876
0.029926878759829835,1.3231571834802325,3.377546483591674
0.030537631387581463,1.3230402784381203,3.3755575836194094
0.03114838401533309,1.3229394867546214,3.373364638791425
0.03175913664308472,1.3228522524024207,3.370962742349639
0.03236988927083635,1.3227762624767634,3.3683479893271726
0.03298064189858798,1.3227094224635023,3.3655174643769796
0.03359139452633961,1.322649834957116,3.3624692265611666
0.034202147154091235,1.3225957812707274,3.3592022911424775
0.03481289978184286,1.3225457054743628,3.355716608419945
0.0354236524095945,1.3224982004749448,3.35201303966115
0.036034405037346125,1.3224519958151293,3.3480933302002427
0.03664515766509775,1.3224059469206912,3.343960079791704
0.03725591029284938,1.3223590255698345,3.3396167103325625
0.037866662920601014,1.3223103113941803,3.3350674310891417
0.038477415548352635,1.322258984251624,3.3303172015872513
0.03908816817610427,1.3222043173367772,3.3253716923460166
0.039698920803855904,1.322145670916207,3.320237243654843
0.040309673431607525,1.3220824865938154,3.314920822609632
0.04092042605935916,1.3220142820270364,3.3094299786383057
0.04153117868711079,1.321940646027516,3.3037727977562223
0.04214193131486242,1.321861233990969,3.2979578557998237
0.04275268394261404,1.3217757636102314,3.2919941708910585
0.04336343657036568,1.3216840108334735,3.2858911553864747
0.043974189198117304,1.3215858060362484,3.2796585675631578
0.04458494182586893,1.3214810303817313,3.2733064632891553
0.04519569445362056,1.3213696123483012,3.266845147919074
0.045806447081372194,1.3212515244076428,3.2602851286461045
0.04641719970912382,1.3211267798399173,3.253637067530462
0.04702795233687545,1.3209954296753388,3.2469117354111465
0.047638704964627084,1.3208575597538257,3.2401199668934737
0.048249457592378704,1.3207132878962495,3.233272616589207
0.04886021022013034,1.3205627611823585,3.226380516769902
0.049470962847881966,1.3204061533316387,3.219454436576899
0.050081715475633594,1.3202436621843336,3.2125050429145166
0.05069246810338522,1.320075507280558,3.205542863135609
0.051303220731136856,1.3199019275359714,3.1985782496117445
0.05191397335888848,1.3197231790128412,3.1916213462637137
0.05252472598664011,1.3195395327855666,3.1846820571120458
0.053135478614391746,1.3193512728998709,3.1777700168919303
0.05374623124214337,1.3191586944248976,3.170894563762544
0.054356983869895,1.3189621015974404,3.1640647141273357
0.05496773649764663,1.3187618060574535,3.1572891395692055
0.05557848912539826,1.3185581251738732,3.1505761458932606
0.056189241753149884,1.3183513804596558,3.1439336542593885
0.05679999438090152,1.3181418960747695,3.1373691843776417
0.057410747008653146,1.317929997415726,3.1308898397313176
0.05802149963640477,1.3177160097900726,3.1245022947853975
0.0586322522641564,1.317500257174109,3.1182127841320275
0.059243004891908035,1.3172830610519433,3.112027093519496
0.05985375751965967,1.317064739333874,3.105950552706952
0.06046451014741129,1.3168456053519557,3.099988030083792
0.061075262775162925,1.3166259669305107,3.0941439289899932
0.06168601540291455,1.3164061255292563,3.0884221856717704
0.06229676803066618,1.3161863754566618,3.082826268805767
0.0629075206584178,1.315967003151083,3.0773591805242058
0.06351827328616944,1.3157482865272059,3.0720234588732844
0.06412902591392107,1.3155304943853083,3.0668211816373114
