Time_abs/ps, Signal/nA
  2370.000,    -0.022441
  2370.050,    -0.021127
  2370.100,    -0.007552
  2370.150,    -0.020851
  2370.200,    -0.005489
  2370.250,    -0.017660
  2370.300,    -0.012233
  2370.350,    -0.005754
  2370.400,    -0.003042
  2370.450,     0.008162
  2370.500,     0.015614
  2370.550,     0.017603
  2370.600,     0.022630
  2370.650,     0.010776
  2370.700,     0.016012
  2370.750,     0.013781
  2370.800,     0.005856
  2370.850,     0.006631
  2370.900,     0.000813
  2370.950,    -0.001729
  2371.000,    -0.012266
  2371.050,    -0.019652
  2371.100,    -0.026047
  2371.150,    -0.035604
  2371.200,    -0.037352
  2371.250,    -0.029467
  2371.300,    -0.038287
  2371.350,    -0.045980
  2371.400,    -0.042872
  2371.450,    -0.043417
  2371.500,    -0.031672
  2371.550,    -0.036315
  2371.600,    -0.027567
  2371.650,    -0.024675
  2371.700,    -0.026257
  2371.750,    -0.027141
  2371.800,    -0.016911
  2371.850,    -0.009305
  2371.900,     0.000739
  2371.950,     0.011812
  2372.000,     0.012457
  2372.050,     0.017365
  2372.100,     0.029545
  2372.150,     0.024978
  2372.200,     0.023298
  2372.250,     0.025853
  2372.300,     0.035847
  2372.350,     0.035890
  2372.400,     0.037183
  2372.450,     0.038473
  2372.500,     0.040849
  2372.550,     0.046274
  2372.600,     0.038657
  2372.650,     0.035883
  2372.700,     0.044355
  2372.750,     0.050231
  2372.800,     0.050651
  2372.850,     0.052830
  2372.900,     0.044456
  2372.950,     0.046240
  2373.000,     0.047839
  2373.050,     0.046428
  2373.100,     0.043996
  2373.150,     0.045960
  2373.200,     0.039773
  2373.250,     0.047598
  2373.300,     0.037921
  2373.350,     0.041725
  2373.400,     0.033962
  2373.450,     0.036508
  2373.500,     0.024544
  2373.550,     0.026102
  2373.600,     0.037799
  2373.650,     0.024453
  2373.700,     0.029173
  2373.750,     0.033325
  2373.800,     0.028554
  2373.850,     0.037927
  2373.900,     0.026440
  2373.950,     0.037279
  2374.000,     0.034810
  2374.050,     0.040444
  2374.100,     0.035538
  2374.150,     0.042295
  2374.200,     0.042156
  2374.250,     0.043617
  2374.300,     0.043446
  2374.350,     0.049713
  2374.400,     0.053034
  2374.450,     0.056261
  2374.500,     0.053941
  2374.550,     0.041067
  2374.600,     0.039528
  2374.650,     0.056824
  2374.700,     0.048945
  2374.750,     0.036820
  2374.800,     0.026793
  2374.850,     0.030915
  2374.900,     0.028030
  2374.950,     0.012022
  2375.000,     0.009041
  2375.050,     0.006398
  2375.100,     0.005732
  2375.150,    -0.003953
  2375.200,     0.000319
  2375.250,    -0.002047
  2375.300,    -0.001464
  2375.350,    -0.001119
  2375.400,    -0.005875
  2375.450,    -0.013671
  2375.500,    -0.021016
  2375.550,    -0.010589
  2375.600,    -0.020723
  2375.650,    -0.015174
  2375.700,    -0.014656
  2375.750,    -0.002565
  2375.800,    -0.005282
  2375.850,    -0.014531
  2375.900,    -0.005588
  2375.950,     0.007105
  2376.000,     0.005651
  2376.050,     0.013489
  2376.100,     0.004148
  2376.150,     0.008075
  2376.200,     0.012384
  2376.250,    -0.002408
  2376.300,    -0.012295
  2376.350,    -0.032330
  2376.400,    -0.047737
  2376.450,    -0.069636
  2376.500,    -0.104789
  2376.550,    -0.141508
  2376.600,    -0.176953
  2376.650,    -0.214945
  2376.700,    -0.260003
  2376.750,    -0.310141
  2376.800,    -0.350001
  2376.850,    -0.378747
  2376.900,    -0.393235
  2376.950,    -0.363243
  2377.000,    -0.309913
  2377.050,    -0.200752
  2377.100,    -0.061687
  2377.150,     0.158803
  2377.200,     0.406880
  2377.250,     0.666018
  2377.300,     0.911620
  2377.350,     1.108234
  2377.400,     1.238458
  2377.450,     1.271416
  2377.500,     1.233507
  2377.550,     1.110298
  2377.600,     0.918960
  2377.650,     0.703608
  2377.700,     0.488506
  2377.750,     0.283285
  2377.800,     0.112585
  2377.850,    -0.035781
  2377.900,    -0.131470
  2377.950,    -0.205919
  2378.000,    -0.263864
  2378.050,    -0.286577
  2378.100,    -0.304086
  2378.150,    -0.303304
  2378.201,    -0.296562
  2378.251,    -0.294682
  2378.301,    -0.277976
  2378.351,    -0.253796
  2378.401,    -0.238586
  2378.451,    -0.205140
  2378.501,    -0.166979
  2378.551,    -0.114825
  2378.601,    -0.042156
  2378.651,     0.050081
  2378.701,     0.122375
  2378.751,     0.195521
  2378.801,     0.239276
  2378.851,     0.248174
  2378.901,     0.226433
  2378.951,     0.169124
  2379.001,     0.082766
  2379.051,    -0.000378
  2379.101,    -0.084406
  2379.151,    -0.129437
  2379.201,    -0.144353
  2379.251,    -0.112689
  2379.301,    -0.049247
  2379.351,     0.055518
  2379.401,     0.153731
  2379.451,     0.244930
  2379.501,     0.306691
  2379.551,     0.335961
  2379.601,     0.334416
  2379.651,     0.302810
  2379.701,     0.274052
  2379.751,     0.254542
  2379.801,     0.224623
  2379.851,     0.218712
  2379.901,     0.212197
  2379.951,     0.224628
  2380.001,     0.240222
  2380.051,     0.254858
  2380.101,     0.295026
  2380.151,     0.322267
  2380.201,     0.352716
  2380.251,     0.391489
  2380.301,     0.430916
  2380.351,     0.460090
  2380.401,     0.499480
  2380.451,     0.543514
  2380.501,     0.575818
  2380.551,     0.588492
  2380.601,     0.608317
  2380.651,     0.616595
  2380.701,     0.602208
  2380.751,     0.572510
  2380.801,     0.552389
  2380.851,     0.494751
  2380.901,     0.451279
  2380.951,     0.416422
  2381.001,     0.406181
  2381.051,     0.412065
  2381.101,     0.448107
  2381.151,     0.524221
  2381.201,     0.621547
  2381.251,     0.716154
  2381.301,     0.817107
  2381.351,     0.889206
  2381.401,     0.939344
  2381.451,     0.948344
  2381.501,     0.920219
  2381.551,     0.871021
  2381.601,     0.823708
  2381.651,     0.760619
  2381.701,     0.719688
  2381.751,     0.710083
  2381.801,     0.705977
  2381.851,     0.711172
  2381.901,     0.725463
  2381.951,     0.724619
  2382.001,     0.704315
  2382.051,     0.657898
  2382.101,     0.579134
  2382.151,     0.487010
  2382.201,     0.364711
  2382.251,     0.259438
  2382.301,     0.166545
  2382.351,     0.078100
  2382.401,     0.031277
  2382.451,    -0.008475
  2382.501,    -0.020211
  2382.551,    -0.030676
  2382.601,    -0.028275
  2382.651,    -0.042079
  2382.701,    -0.071535
  2382.751,    -0.110309
  2382.801,    -0.182061
  2382.851,    -0.274553
  2382.901,    -0.400171
  2382.951,    -0.572936
  2383.001,    -0.765586
  2383.051,    -0.984001
  2383.101,    -1.232550
  2383.151,    -1.493429
  2383.201,    -1.773490
  2383.251,    -2.075110
  2383.301,    -2.399739
  2383.351,    -2.774892
  2383.401,    -3.213613
  2383.451,    -3.720117
  2383.501,    -4.329400
  2383.551,    -5.049237
  2383.601,    -5.924646
  2383.651,    -6.946433
  2383.701,    -8.155106
  2383.751,    -9.591779
  2383.801,   -11.313179
  2383.851,   -13.400424
  2383.901,   -15.909633
  2383.951,   -18.928646
  2384.001,   -22.560719
  2384.051,   -26.867090
  2384.101,   -31.920485
  2384.151,   -37.722654
  2384.201,   -44.271305
  2384.251,   -51.490355
  2384.301,   -59.235878
  2384.351,   -67.229736
  2384.401,   -74.993801
  2384.451,   -81.746843
  2384.501,   -86.324040
  2384.551,   -87.035299
  2384.601,   -81.689834
  2384.651,   -67.603746
  2384.701,   -41.994290
  2384.751,    -2.579360
  2384.801,    51.638694
  2384.851,   119.461965
  2384.901,   196.844533
  2384.951,   276.522388
  2385.001,   348.579946
  2385.051,   401.622598
  2385.101,   425.349595
  2385.151,   413.447790
  2385.201,   365.822648
  2385.251,   288.684496
  2385.301,   192.862316
  2385.351,    90.741809
  2385.401,    -6.345962
  2385.451,   -89.859507
  2385.501,  -154.487910
  2385.551,  -198.159183
  2385.601,  -221.779761
  2385.651,  -228.211556
  2385.701,  -221.246710
  2385.751,  -204.721260
  2385.801,  -182.340101
  2385.851,  -157.531728
  2385.901,  -133.122122
  2385.951,  -111.008791
  2386.001,   -91.935928
  2386.051,   -75.609211
  2386.101,   -61.020397
  2386.151,   -46.810596
  2386.201,   -31.469198
  2386.251,   -13.782841
  2386.301,     6.869674
  2386.351,    29.775501
  2386.401,    52.617071
  2386.451,    71.420866
  2386.501,    81.693986
  2386.551,    79.699100
  2386.601,    63.990556
  2386.651,    36.017369
  2386.701,    -0.143536
  2386.751,   -38.624534
  2386.801,   -72.751591
  2386.851,   -95.965756
  2386.901,  -103.110763
  2386.951,   -91.975449
  2387.001,   -64.500010
  2387.051,   -26.485610
  2387.101,    14.093087
  2387.151,    49.404991
  2387.201,    73.711310
  2387.251,    84.256248
  2387.301,    81.246944
  2387.351,    67.251538
  2387.401,    46.299122
  2387.451,    23.076311
  2387.501,     1.892309
  2387.551,   -14.190069
  2387.601,   -23.993379
  2387.651,   -28.045764
  2387.701,   -27.748028
  2387.751,   -24.331763
  2387.801,   -18.503580
  2387.851,   -10.893119
  2387.901,    -2.380165
  2387.951,     6.016380
  2388.001,    13.603942
  2388.051,    20.258963
  2388.101,    26.147040
  2388.151,    31.329818
  2388.201,    35.292437
  2388.251,    37.048090
  2388.301,    35.596915
  2388.351,    30.510653
  2388.401,    21.797552
  2388.451,     9.708724
  2388.501,    -5.239095
  2388.551,   -21.878673
  2388.601,   -38.122560
  2388.651,   -50.995250
  2388.701,   -57.337054
  2388.751,   -55.088508
  2388.801,   -44.203617
  2388.851,   -26.648186
  2388.901,    -5.701824
  2388.951,    14.829899
  2389.001,    31.078639
  2389.051,    39.642678
  2389.101,    38.544926
  2389.151,    28.321056
  2389.201,    12.199443
  2389.251,    -5.113487
  2389.301,   -19.039287
  2389.351,   -26.425378
  2389.401,   -25.925419
  2389.451,   -18.082225
