Time_abs/ps, Signal/nA
  2370.000,    -0.029324
  2370.050,    -0.025311
  2370.100,    -0.028979
  2370.150,    -0.023501
  2370.200,    -0.021267
  2370.250,    -0.019132
  2370.300,    -0.020644
  2370.350,    -0.009855
  2370.400,    -0.005793
  2370.450,     0.012807
  2370.500,     0.008728
  2370.550,     0.002774
  2370.600,     0.012552
  2370.650,     0.023105
  2370.700,     0.018565
  2370.750,     0.016281
  2370.800,     0.019842
  2370.850,     0.022196
  2370.900,     0.023914
  2370.950,     0.023042
  2371.000,     0.027179
  2371.050,     0.028924
  2371.100,     0.027939
  2371.150,     0.022657
  2371.200,     0.027535
  2371.250,     0.025931
  2371.300,     0.009616
  2371.350,     0.010683
  2371.400,     0.008306
  2371.450,     0.013824
  2371.500,     0.011745
  2371.550,     0.008821
  2371.600,    -0.007972
  2371.650,    -0.003959
  2371.700,    -0.005430
  2371.750,    -0.004641
  2371.800,     0.011431
  2371.850,     0.015556
  2371.900,     0.017265
  2371.950,     0.014843
  2372.000,     0.027785
  2372.050,     0.040544
  2372.100,     0.049365
  2372.150,     0.054869
  2372.200,     0.040617
  2372.250,     0.052191
  2372.300,     0.058488
  2372.350,     0.059037
  2372.400,     0.063396
  2372.450,     0.052519
  2372.500,     0.047723
  2372.550,     0.060488
  2372.600,     0.052097
  2372.650,     0.032562
  2372.700,     0.022196
  2372.750,     0.020572
  2372.800,     0.024018
  2372.850,     0.014781
  2372.900,     0.012549
  2372.950,     0.004852
  2373.000,     0.007566
  2373.050,     0.006064
  2373.100,     0.010518
  2373.150,     0.022738
  2373.200,     0.019495
  2373.250,     0.015182
  2373.300,     0.022986
  2373.350,     0.025538
  2373.400,     0.031715
  2373.450,     0.036876
  2373.500,     0.046856
  2373.550,     0.053264
  2373.600,     0.060019
  2373.650,     0.062697
  2373.700,     0.075868
  2373.750,     0.079833
  2373.800,     0.089229
  2373.850,     0.086745
  2373.900,     0.084921
  2373.950,     0.091893
  2374.000,     0.087391
  2374.050,     0.073725
  2374.100,     0.071872
  2374.150,     0.066803
  2374.200,     0.064615
  2374.250,     0.062445
  2374.300,     0.060453
  2374.350,     0.061705
  2374.400,     0.067740
  2374.450,     0.061571
  2374.500,     0.043347
  2374.550,     0.049624
  2374.600,     0.041800
  2374.650,     0.036461
  2374.700,     0.038470
  2374.750,     0.043552
  2374.800,     0.043682
  2374.850,     0.031895
  2374.900,     0.030709
  2374.950,     0.024927
  2375.000,     0.033598
  2375.050,     0.033157
  2375.100,     0.019473
  2375.150,     0.017463
  2375.200,     0.019391
  2375.250,     0.028270
  2375.300,     0.028895
  2375.350,     0.023958
  2375.400,     0.015847
  2375.450,     0.022320
  2375.500,     0.015765
  2375.550,     0.020079
  2375.600,     0.001630
  2375.650,     0.007438
  2375.700,     0.002321
  2375.750,     0.014972
  2375.800,     0.021462
  2375.850,     0.015410
  2375.900,     0.023991
  2375.950,     0.021277
  2376.000,     0.021732
  2376.050,     0.028652
  2376.100,     0.022618
  2376.150,     0.014460
  2376.200,     0.014367
  2376.250,     0.021555
  2376.300,     0.029508
  2376.350,     0.026552
  2376.400,     0.033956
  2376.450,     0.030651
  2376.500,     0.048494
  2376.550,     0.049569
  2376.600,     0.043930
  2376.650,     0.050156
  2376.700,     0.044431
  2376.750,     0.039997
  2376.800,     0.039500
  2376.850,     0.023579
  2376.900,     0.015014
  2376.950,     0.001075
  2377.000,    -0.021863
  2377.050,    -0.040761
  2377.100,    -0.076968
  2377.150,    -0.114562
  2377.200,    -0.154770
  2377.250,    -0.203767
  2377.300,    -0.247243
  2377.350,    -0.295151
  2377.400,    -0.335111
  2377.450,    -0.373181
  2377.500,    -0.390232
  2377.550,    -0.372417
  2377.600,    -0.338111
  2377.650,    -0.224707
  2377.700,    -0.076405
  2377.750,     0.124133
  2377.800,     0.368359
  2377.850,     0.621988
  2377.900,     0.865667
  2377.950,     1.080061
  2378.000,     1.220046
  2378.050,     1.287437
  2378.100,     1.262484
  2378.150,     1.165961
  2378.201,     1.005119
  2378.251,     0.803538
  2378.301,     0.596567
  2378.351,     0.395904
  2378.401,     0.219126
  2378.451,     0.077606
  2378.501,    -0.039327
  2378.551,    -0.124651
  2378.601,    -0.177120
  2378.651,    -0.209362
  2378.701,    -0.241392
  2378.751,    -0.249094
  2378.801,    -0.246330
  2378.851,    -0.247721
  2378.901,    -0.243398
  2378.951,    -0.239809
  2379.001,    -0.220067
  2379.051,    -0.201185
  2379.101,    -0.160938
  2379.151,    -0.127240
  2379.201,    -0.059341
  2379.251,     0.021519
  2379.301,     0.108425
  2379.351,     0.166889
  2379.401,     0.230713
  2379.451,     0.247775
  2379.501,     0.250718
  2379.551,     0.195279
  2379.601,     0.121449
  2379.651,     0.034688
  2379.701,    -0.041817
  2379.751,    -0.094590
  2379.801,    -0.100961
  2379.851,    -0.086494
  2379.901,    -0.018491
  2379.951,     0.085986
  2380.001,     0.178336
  2380.051,     0.266394
  2380.101,     0.348974
  2380.151,     0.375657
  2380.201,     0.379265
  2380.251,     0.352729
  2380.301,     0.337901
  2380.351,     0.302769
  2380.401,     0.278157
  2380.451,     0.270200
  2380.501,     0.263030
  2380.551,     0.268184
  2380.601,     0.267629
  2380.651,     0.286396
  2380.701,     0.306387
  2380.751,     0.320175
  2380.801,     0.356808
  2380.851,     0.386406
  2380.901,     0.415552
  2380.951,     0.448690
  2381.001,     0.488337
  2381.051,     0.530037
  2381.101,     0.557578
  2381.151,     0.572408
  2381.201,     0.589804
  2381.251,     0.596124
  2381.301,     0.580980
  2381.351,     0.574332
  2381.401,     0.554545
  2381.451,     0.521642
  2381.501,     0.498913
  2381.551,     0.467813
  2381.601,     0.463348
  2381.651,     0.475840
  2381.701,     0.530666
  2381.751,     0.606618
  2381.801,     0.704226
  2381.851,     0.809211
  2381.901,     0.904694
  2381.951,     0.988227
  2382.001,     1.032985
  2382.051,     1.065432
  2382.101,     1.060703
  2382.151,     1.020652
  2382.201,     0.976559
  2382.251,     0.926308
  2382.301,     0.892264
  2382.351,     0.870490
  2382.401,     0.856375
  2382.451,     0.875428
  2382.501,     0.888651
  2382.551,     0.902238
  2382.601,     0.875418
  2382.651,     0.839690
  2382.701,     0.765362
  2382.751,     0.667382
  2382.801,     0.559092
  2382.851,     0.443341
  2382.901,     0.339114
  2382.951,     0.249912
  2383.001,     0.179403
  2383.051,     0.144326
  2383.101,     0.111486
  2383.151,     0.097018
  2383.201,     0.069485
  2383.251,     0.062369
  2383.301,     0.020829
  2383.351,    -0.022434
  2383.401,    -0.100894
  2383.451,    -0.205561
  2383.501,    -0.314152
  2383.551,    -0.469982
  2383.601,    -0.658643
  2383.651,    -0.868823
  2383.701,    -1.108539
  2383.751,    -1.360177
  2383.801,    -1.626826
  2383.851,    -1.933530
  2383.901,    -2.263620
  2383.951,    -2.652447
  2384.001,    -3.123331
  2384.051,    -3.677795
  2384.101,    -4.366414
  2384.151,    -5.203574
  2384.201,    -6.213047
  2384.251,    -7.432618
  2384.301,    -8.887033
  2384.351,   -10.609547
  2384.401,   -12.639145
  2384.451,   -15.019926
  2384.501,   -17.802781
  2384.551,   -21.070896
  2384.601,   -24.853641
  2384.651,   -29.211036
  2384.701,   -34.190095
  2384.751,   -39.836099
  2384.801,   -46.125052
  2384.851,   -53.031722
  2384.901,   -60.439637
  2384.951,   -68.124707
  2385.001,   -75.618348
  2385.051,   -82.199661
  2385.101,   -86.744280
  2385.151,   -87.646555
  2385.201,   -82.712698
  2385.251,   -69.368986
  2385.301,   -44.856694
  2385.351,    -6.826327
  2385.401,    45.892166
  2385.451,   112.390257
  2385.501,   189.041923
  2385.551,   269.168393
  2385.601,   343.357464
  2385.651,   400.706099
  2385.701,   430.623908
  2385.751,   426.107828
  2385.801,   385.772639
  2385.851,   314.600747
  2385.901,   222.511652
  2385.951,   121.752855
  2386.001,    23.691156
  2386.051,   -62.525519
  2386.101,  -131.192744
