Time_abs/ps, Signal/nA
  2370.000,    -0.006927
  2370.050,    -0.003877
  2370.100,    -0.012302
  2370.150,     0.000936
  2370.200,    -0.000471
  2370.250,    -0.001221
  2370.300,    -0.004197
  2370.350,    -0.003126
  2370.400,    -0.011952
  2370.450,    -0.001644
  2370.500,    -0.000172
  2370.550,    -0.004700
  2370.600,     0.002263
  2370.650,    -0.002615
  2370.700,     0.002700
  2370.750,     0.007261
  2370.800,     0.008489
  2370.850,     0.013962
  2370.900,     0.011920
  2370.950,     0.005672
  2371.000,     0.011228
  2371.050,     0.022396
  2371.100,     0.019415
  2371.150,     0.015199
  2371.200,     0.010114
  2371.250,     0.011671
  2371.300,     0.019685
  2371.350,     0.023407
  2371.400,     0.020542
  2371.450,     0.011719
  2371.500,     0.006250
  2371.550,    -0.000373
  2371.600,    -0.000329
  2371.650,     0.007442
  2371.700,     0.002251
  2371.750,     0.001803
  2371.800,    -0.002798
  2371.850,     0.002796
  2371.900,    -0.001347
  2371.950,     0.001904
  2372.000,     0.001233
  2372.050,     0.004215
  2372.100,     0.012167
  2372.150,     0.017577
  2372.200,     0.019424
  2372.250,     0.023620
  2372.300,     0.018657
  2372.350,     0.020090
  2372.400,     0.026116
  2372.450,     0.027399
  2372.500,     0.013282
  2372.550,     0.022808
  2372.600,     0.033000
  2372.650,     0.028907
  2372.700,     0.020863
  2372.750,     0.029816
  2372.800,     0.027793
  2372.850,     0.037325
  2372.900,     0.034966
  2372.950,     0.036557
  2373.000,     0.032296
  2373.050,     0.038832
  2373.100,     0.041840
  2373.150,     0.041720
  2373.200,     0.036174
  2373.250,     0.035598
  2373.300,     0.044606
  2373.350,     0.049062
  2373.400,     0.047139
  2373.450,     0.045374
  2373.500,     0.052754
  2373.550,     0.055292
  2373.600,     0.059977
  2373.650,     0.070449
  2373.700,     0.065038
  2373.750,     0.062022
  2373.800,     0.072910
  2373.850,     0.071461
  2373.900,     0.071238
  2373.950,     0.070955
  2374.000,     0.071368
  2374.050,     0.071119
  2374.100,     0.068325
  2374.150,     0.071247
  2374.200,     0.071206
  2374.250,     0.062428
  2374.300,     0.047420
  2374.350,     0.048512
  2374.400,     0.042554
  2374.450,     0.050708
  2374.500,     0.049626
  2374.550,     0.045432
  2374.600,     0.035413
  2374.650,     0.037665
  2374.700,     0.034505
  2374.750,     0.029382
  2374.800,     0.030100
  2374.850,     0.025864
  2374.900,     0.018190
  2374.950,     0.017944
  2375.000,     0.018001
  2375.050,     0.020055
  2375.100,     0.026130
  2375.150,     0.028512
  2375.200,     0.024051
  2375.250,     0.021680
  2375.300,     0.025116
  2375.350,     0.024891
  2375.400,     0.019027
  2375.450,     0.031521
  2375.500,     0.020944
  2375.550,     0.024935
  2375.600,     0.017281
  2375.650,     0.010789
  2375.700,     0.013411
  2375.750,     0.017613
  2375.800,     0.018248
  2375.850,    -0.000684
  2375.900,    -0.008573
  2375.950,    -0.007134
  2376.000,    -0.000433
  2376.050,    -0.005695
  2376.100,    -0.007642
  2376.150,    -0.002627
  2376.200,    -0.010472
  2376.250,    -0.002701
  2376.300,     0.011617
  2376.350,    -0.002904
  2376.400,    -0.002424
  2376.450,     0.004878
  2376.500,     0.003205
  2376.550,     0.009205
  2376.600,     0.010396
  2376.650,     0.024205
  2376.700,     0.020317
  2376.750,     0.013966
  2376.800,     0.007391
  2376.850,     0.014270
  2376.900,     0.002785
  2376.950,    -0.009844
  2377.000,    -0.020155
  2377.050,    -0.041497
  2377.100,    -0.065738
  2377.150,    -0.088937
  2377.200,    -0.123381
  2377.250,    -0.164988
  2377.300,    -0.202721
  2377.350,    -0.237305
  2377.400,    -0.269267
  2377.450,    -0.301403
  2377.500,    -0.323388
  2377.550,    -0.311186
  2377.600,    -0.268730
  2377.650,    -0.174220
  2377.700,    -0.047499
  2377.750,     0.128685
  2377.800,     0.338274
  2377.850,     0.566110
  2377.900,     0.769024
  2377.950,     0.932591
  2378.000,     1.039663
  2378.050,     1.083595
  2378.100,     1.054914
  2378.150,     0.944047
  2378.201,     0.794411
  2378.251,     0.617115
  2378.301,     0.412157
  2378.351,     0.235030
  2378.401,     0.099995
  2378.451,    -0.016445
  2378.501,    -0.092311
  2378.551,    -0.160696
  2378.601,    -0.193517
  2378.651,    -0.214852
  2378.701,    -0.209970
  2378.751,    -0.204558
  2378.801,    -0.200647
  2378.851,    -0.200167
  2378.901,    -0.183692
  2378.951,    -0.185213
  2379.001,    -0.177265
  2379.051,    -0.156439
  2379.101,    -0.142848
  2379.151,    -0.108439
  2379.201,    -0.059446
  2379.251,     0.007959
  2379.301,     0.073036
  2379.351,     0.137199
  2379.401,     0.176886
  2379.451,     0.193865
  2379.501,     0.177559
  2379.551,     0.133733
  2379.601,     0.071492
  2379.651,     0.000041
  2379.701,    -0.069139
  2379.751,    -0.102686
  2379.801,    -0.124177
  2379.851,    -0.087318
  2379.901,    -0.017927
  2379.951,     0.064779
  2380.001,     0.156880
  2380.051,     0.231012
  2380.101,     0.293627
  2380.151,     0.334417
  2380.201,     0.340762
  2380.251,     0.323824
  2380.301,     0.294387
  2380.351,     0.267444
  2380.401,     0.243246
  2380.451,     0.217024
  2380.501,     0.211800
  2380.551,     0.205452
  2380.601,     0.213973
  2380.651,     0.236071
  2380.701,     0.256254
  2380.751,     0.274151
  2380.801,     0.306586
  2380.851,     0.341987
  2380.901,     0.372697
  2380.951,     0.408123
  2381.001,     0.445022
  2381.051,     0.479426
  2381.101,     0.501771
  2381.151,     0.520289
  2381.201,     0.518150
  2381.251,     0.509383
  2381.301,     0.495066
  2381.351,     0.462100
  2381.401,     0.420343
  2381.451,     0.375722
  2381.501,     0.302484
  2381.551,     0.268186
  2381.601,     0.236850
  2381.651,     0.238453
  2381.701,     0.277017
  2381.751,     0.327903
  2381.801,     0.400471
  2381.851,     0.459470
  2381.901,     0.539565
  2381.951,     0.600431
  2382.001,     0.629444
  2382.051,     0.633917
  2382.101,     0.605275
  2382.151,     0.563430
  2382.201,     0.524483
  2382.251,     0.473864
  2382.301,     0.442776
  2382.351,     0.435504
  2382.401,     0.431238
  2382.451,     0.438636
  2382.501,     0.449487
  2382.551,     0.444691
  2382.601,     0.438805
  2382.651,     0.394390
  2382.701,     0.322525
  2382.751,     0.243488
  2382.801,     0.135868
  2382.851,     0.022451
  2382.901,    -0.070003
  2382.951,    -0.160531
  2383.001,    -0.207802
  2383.051,    -0.262180
  2383.101,    -0.295986
  2383.151,    -0.303365
  2383.201,    -0.321582
  2383.251,    -0.357669
  2383.301,    -0.395532
  2383.351,    -0.463262
  2383.401,    -0.538823
  2383.451,    -0.651913
  2383.501,    -0.795952
  2383.551,    -0.962591
  2383.601,    -1.165836
  2383.651,    -1.396596
  2383.701,    -1.631913
  2383.751,    -1.888527
  2383.801,    -2.149643
  2383.851,    -2.433537
  2383.901,    -2.733390
  2383.951,    -3.046208
  2384.001,    -3.418975
  2384.051,    -3.844174
  2384.101,    -4.327477
  2384.151,    -4.898599
  2384.201,    -5.546585
  2384.251,    -6.283569
  2384.301,    -7.120587
  2384.351,    -8.088563
  2384.401,    -9.209219
  2384.451,   -10.553275
  2384.501,   -12.197017
  2384.551,   -14.209752
  2384.601,   -16.725992
  2384.651,   -19.865869
  2384.701,   -23.735145
  2384.751,   -28.443587
  2384.801,   -34.044826
  2384.851,   -40.547041
  2384.901,   -47.845267
  2384.951,   -55.696257
  2385.001,   -63.633547
  2385.051,   -70.912775
  2385.101,   -76.439487
  2385.151,   -78.671461
  2385.201,   -75.586662
  2385.251,   -64.802945
  2385.301,   -43.847018
  2385.351,   -10.659171
  2385.401,    35.704782
  2385.451,    94.265195
  2385.501,   161.490046
  2385.551,   231.093106
  2385.601,   294.499307
  2385.651,   341.941226
  2385.701,   364.529509
  2385.751,   356.679616
  2385.801,   317.922384
  2385.851,   253.215452
  2385.901,   171.364091
  2385.951,    82.976586
  2386.001,    -1.930376
  2386.051,   -75.396833
  2386.101,  -132.267809
  2386.151,  -170.408818
  2386.201,  -190.455457
  2386.251,  -194.927406
  2386.301,  -187.281916
  2386.351,  -171.190147
  2386.401,  -150.183852
  2386.451,  -127.549661
  2386.501,  -105.985186
  2386.551,   -87.342557
  2386.601,   -72.289070
  2386.651,   -60.568021
  2386.701,   -51.169078
  2386.751,   -42.697147
  2386.801,   -33.593877
  2386.851,   -22.348717
  2386.901,    -7.947895
  2386.951,     9.512247
  2387.001,    28.377315
  2387.051,    45.406189
  2387.101,    56.589836
  2387.151,    58.427153
  2387.201,    49.101969
  2387.251,    29.203373
  2387.301,     1.647545
  2387.351,   -28.911152
  2387.401,   -56.829685
  2387.451,   -76.379154
  2387.501,   -82.846809
  2387.551,   -73.945197
  2387.601,   -50.889653
  2387.651,   -18.505250
  2387.701,    16.525701
