Time_abs/ps, Signal/nA
  2370.000,    -0.014764
  2370.050,    -0.016285
  2370.100,    -0.010173
  2370.150,    -0.006434
  2370.200,     0.003361
  2370.250,     0.009710
  2370.300,     0.000988
  2370.350,    -0.002010
  2370.400,    -0.003764
  2370.450,     0.005788
  2370.500,     0.004550
  2370.550,     0.013233
  2370.600,     0.004906
  2370.650,     0.001806
  2370.700,    -0.002164
  2370.750,     0.007767
  2370.800,     0.004594
  2370.850,    -0.001548
  2370.900,     0.003108
  2370.950,    -0.002669
  2371.000,    -0.009398
  2371.050,    -0.003064
  2371.100,    -0.010538
  2371.150,    -0.008605
  2371.200,    -0.007238
  2371.250,    -0.009040
  2371.300,    -0.012739
  2371.350,    -0.010533
  2371.400,    -0.009888
  2371.450,    -0.005364
  2371.500,    -0.005778
  2371.550,    -0.013861
  2371.600,    -0.016212
  2371.650,    -0.010499
  2371.700,    -0.014908
  2371.750,    -0.007706
  2371.800,    -0.015679
  2371.850,    -0.012851
  2371.900,    -0.006401
  2371.950,     0.006533
  2372.000,     0.006045
  2372.050,     0.008002
  2372.100,     0.014734
  2372.150,     0.015872
  2372.200,     0.030176
  2372.250,     0.036474
  2372.300,     0.036941
  2372.350,     0.031646
  2372.400,     0.038985
  2372.450,     0.039424
  2372.500,     0.041920
  2372.550,     0.044520
  2372.600,     0.046574
  2372.650,     0.043099
  2372.700,     0.033723
  2372.750,     0.036571
  2372.800,     0.037853
  2372.850,     0.032145
  2372.900,     0.032198
  2372.950,     0.021156
  2373.000,     0.023540
  2373.050,     0.022049
  2373.100,     0.014371
  2373.150,     0.012291
  2373.200,     0.011097
  2373.250,     0.016223
  2373.300,     0.017103
  2373.350,     0.028447
  2373.400,     0.022234
  2373.450,     0.027672
  2373.500,     0.024676
  2373.550,     0.030900
  2373.600,     0.027811
  2373.650,     0.026154
  2373.700,     0.039292
  2373.750,     0.033880
  2373.800,     0.048466
  2373.850,     0.044944
  2373.900,     0.049457
  2373.950,     0.055151
  2374.000,     0.061127
  2374.050,     0.062128
  2374.100,     0.053441
  2374.150,     0.055831
  2374.200,     0.053250
  2374.250,     0.057728
  2374.300,     0.057257
  2374.350,     0.058267
  2374.400,     0.053088
  2374.450,     0.059210
  2374.500,     0.066477
  2374.550,     0.050873
  2374.600,     0.042444
  2374.650,     0.054877
  2374.700,     0.048993
  2374.750,     0.047170
