Time_abs/ps, Signal/nA
  2370.000,    -0.025565
  2370.050,    -0.030261
  2370.100,    -0.028659
  2370.150,    -0.026062
  2370.200,    -0.016008
  2370.250,    -0.017316
  2370.300,    -0.017621
  2370.350,    -0.009202
  2370.400,    -0.019261
  2370.450,    -0.010278
  2370.500,     0.001225
  2370.550,     0.004656
  2370.600,     0.005286
  2370.650,     0.012106
  2370.700,     0.006522
  2370.750,     0.017429
  2370.800,     0.021626
  2370.850,     0.035044
  2370.900,     0.043567
  2370.950,     0.052771
  2371.000,     0.047334
  2371.050,     0.057458
  2371.100,     0.052015
  2371.150,     0.059485
  2371.200,     0.050611
  2371.250,     0.046567
  2371.300,     0.044092
  2371.350,     0.038133
  2371.400,     0.039328
  2371.450,     0.035256
  2371.500,     0.022557
  2371.550,     0.013189
  2371.600,     0.009319
  2371.650,     0.019039
  2371.700,    -0.001659
  2371.750,    -0.000184
  2371.800,    -0.006117
  2371.850,    -0.002936
  2371.900,    -0.010545
  2371.950,    -0.006363
  2372.000,    -0.012909
  2372.050,    -0.015578
  2372.100,    -0.009434
  2372.150,    -0.008011
  2372.200,    -0.004883
  2372.250,    -0.001885
  2372.300,     0.001554
  2372.350,     0.008567
  2372.400,     0.011579
  2372.450,     0.007923
  2372.500,     0.017078
  2372.550,     0.020322
  2372.600,     0.024852
  2372.650,     0.027838
  2372.700,     0.026933
  2372.750,     0.027323
  2372.800,     0.035256
  2372.850,     0.037008
  2372.900,     0.040050
  2372.950,     0.041855
  2373.000,     0.034817
  2373.050,     0.033221
  2373.100,     0.039376
  2373.150,     0.044428
  2373.200,     0.033212
  2373.250,     0.040345
  2373.300,     0.036445
  2373.350,     0.031000
  2373.400,     0.029758
  2373.450,     0.016447
  2373.500,     0.023139
  2373.550,     0.027327
  2373.600,     0.024878
  2373.650,     0.021998
  2373.700,     0.029499
  2373.750,     0.022801
  2373.800,     0.016215
  2373.850,     0.017103
  2373.900,     0.019170
  2373.950,     0.033477
  2374.000,     0.036124
  2374.050,     0.034223
  2374.100,     0.043839
  2374.150,     0.046845
  2374.200,     0.050923
  2374.250,     0.045873
  2374.300,     0.050961
  2374.350,     0.055267
  2374.400,     0.054068
  2374.450,     0.050103
  2374.500,     0.046924
  2374.550,     0.041200
  2374.600,     0.049944
  2374.650,     0.048890
  2374.700,     0.042984
  2374.750,     0.047514
  2374.800,     0.048355
  2374.850,     0.056961
  2374.900,     0.049766
  2374.950,     0.059665
  2375.000,     0.059060
  2375.050,     0.058557
  2375.100,     0.058414
  2375.150,     0.062835
  2375.200,     0.064349
  2375.250,     0.071316
  2375.300,     0.067984
  2375.350,     0.071462
  2375.400,     0.066662
  2375.450,     0.067016
  2375.500,     0.066113
  2375.550,     0.055343
  2375.600,     0.051777
  2375.650,     0.057650
  2375.700,     0.052223
  2375.750,     0.053511
  2375.800,     0.051391
  2375.850,     0.042099
  2375.900,     0.048675
  2375.950,     0.052664
  2376.000,     0.058333
  2376.050,     0.050054
  2376.100,     0.053787
  2376.150,     0.047216
  2376.200,     0.061095
  2376.250,     0.050414
  2376.300,     0.054696
  2376.350,     0.055787
  2376.400,     0.056429
  2376.450,     0.056295
  2376.500,     0.051986
  2376.550,     0.044392
  2376.600,     0.048161
  2376.650,     0.039503
  2376.700,     0.032039
  2376.750,     0.017180
  2376.800,     0.002941
  2376.850,    -0.009531
  2376.900,    -0.038061
  2376.950,    -0.065013
  2377.000,    -0.102479
  2377.050,    -0.125609
  2377.100,    -0.181823
  2377.150,    -0.231157
  2377.200,    -0.273457
  2377.250,    -0.325356
  2377.300,    -0.367416
  2377.350,    -0.398333
  2377.400,    -0.432623
  2377.450,    -0.441561
  2377.500,    -0.391538
  2377.550,    -0.314417
  2377.600,    -0.176379
  2377.650,     0.010549
  2377.700,     0.260485
  2377.750,     0.528067
  2377.800,     0.803654
  2377.850,     1.057214
  2377.900,     1.248639
  2377.950,     1.364946
  2378.000,     1.391393
  2378.050,     1.329046
  2378.100,     1.191307
  2378.150,     0.997914
  2378.201,     0.778565
  2378.251,     0.564115
  2378.301,     0.374218
  2378.351,     0.210833
  2378.401,     0.087961
  2378.451,    -0.019870
  2378.501,    -0.082048
