frequency,refractiveIndex,absorption
0.0006107526277516292,1.9937994271540973,0.000831832524974122
0.0012215052555032584,1.993724102621037,0.0033268078314252054
0.0018322578832548875,1.9935986080799204,0.00748335985302164
0.002443010511006517,1.993423012980197,0.013298880940648768
0.003053763138758146,1.9931974144082987,0.020769725547102044
0.003664515766509775,1.9929219369453492,0.029891215370765473
0.004275268394261404,1.9925967324849592,0.04065764594348261
0.004886021022013034,1.9922219800116945,0.05306229464371333
0.005496773649764663,1.9917978853408094,0.06709743011209557
0.006107526277516292,1.9913246808201284,0.08275432304260326
0.006718278905267922,1.9908026249948596,0.10002325831878904
0.00732903153301955,1.9902320022364313,0.1188935484609614
0.00793978416077118,1.989613122336342,0.13935354834672803
0.008550536788522809,1.9889463200663682,0.1613906711641226
0.009161289416274438,1.9882319547062157,0.18499140555341137
0.009772042044026067,1.9874704095401285,0.21014133389093417
0.010382794671777697,1.9866620913237893,0.236825151665647
0.010993547299529326,1.9858074297230865,0.2650266878966665
0.011604299927280955,1.9849068767262468,0.2947289265380075
0.012215052555032585,1.9839609060309618,0.3259140288147491
0.012825805182784214,1.9829700124082283,0.3585633564332768
0.013436557810535843,1.9819347110444887,0.39265749560674573
0.014047310438287471,1.980855536863903,0.42817628183591583
0.0146580630660391,1.9797330438324567,0.465098825384453
0.015268815693790731,1.9785678042456576,0.503403537387237
0.01587956832154236,1.9773604080016662,0.5430681565298098
0.01649032094929399,1.9761114618615245,0.5840697762369057
0.017101073577045618,1.9748215886983778,0.6263848723080716
0.01771182620479725,1.9734914267373378,0.6699893309387197
0.018322578832548876,1.9721216287878356,0.7148584770655138
0.018933331460300507,1.9707128614700642,0.7609671029754755
0.019544084088052135,1.9692658044372897,0.8082894971195824
0.020154836715803762,1.9677811495956319,0.8567994730721417
0.020765589343555393,1.96625960032292,0.9064703985790835
0.02137634197130702,1.9647018706882096,0.9572752246392923
0.021987094599058652,1.9631086846734587,1.009186514565022
0.02259784722681028,1.961480775398786,1.0621764729689283
0.02320859985456191,1.9598188843527895,1.116216974627266
0.023819352482313542,1.9581237606291686,1.171279593170629
0.02443010511006517,1.9563961601710034,1.2273356295557472
0.025040857737816797,1.9546368450238667,1.2843561402738781
0.025651610365568428,1.9528465825988977,1.3423119652536795
0.026262362993320056,1.9510261449469566,1.4011737554184998
0.026873115621071687,1.9491763080448212,1.4609119998604427
0.027483868248823314,1.9472978510943837,1.5214970525959768
0.028094620876574942,1.9453915558357393,1.582899158869709
0.028705373504326573,1.9434582058748733,1.6450884809761874
0.0293161261320782,1.9414985860268046,1.7080351235707263
0.029926878759829835,1.9395134816747077,1.7717091584437943
0.030537631387581463,1.9375036781457224,1.836080648734953
0.03114838401533309,1.9354699601038678,1.9011196725646509
0.03175913664308472,1.93341311096061,1.9667963460652547
0.03236988927083635,1.9313339123033926,2.033080845793408
0.03298064189858798,1.9292331433425456,2.099943430509561
0.03359139452633961,1.927111580376756,2.167354462311071
0.034202147154091235,1.924969996277409,2.2352844271083674
0.03481289978184286,1.922809159991874,2.303703954435216
0.0354236524095945,1.920629836065874,2.372583836585359
0.036034405037346125,1.9184327841850244,2.441895047071287
0.03664515766509775,1.9162187587355155,2.511608758399943
0.03725591029284938,1.9139885083838672,2.581696359164678
0.037866662920601014,1.9117427756757697,2.652129470452109
0.038477415548352635,1.9094822966537983,2.722879961564837
0.03908816817610427,1.9072078004938993,2.7939199650628534
0.039698920803855904,1.9049200091604241,2.8652218911259495
0.040309673431607525,1.9026196370795148,2.9367584412434553
0.04092042605935916,1.900307390830542,3.008502621235591
0.04153117868711079,1.8979839688553968,3.080427753614352
0.04214193131486242,1.8956500611852234,3.1525074892909966
0.04275268394261404,1.8933063491843543,3.2247158186392513
0.04336343657036568,1.8909535053110633,3.297027081923575
0.043974189198117304,1.8885921928947647,3.369415979102361
0.04458494182586893,1.8862230659292836,3.441857579016962
0.04519569445362056,1.883846768881857,3.514327327978499
0.045806447081372194,1.8814639365173425,3.5868010577632097
0.04641719970912382,1.8790751937373544,3.6592549930298106
0.04702795233687545,1.876681155433819,3.731665758170669
0.047638704964627084,1.874282426356543,3.804010383610355
0.048249457592378704,1.8718796009943872,3.8762663115647644
0.04886021022013034,1.8694732634695703,3.9484114012740337
0.049470962847881966,1.8670639874447144,4.02042393372363
0.050081715475633594,1.8646523360421603,4.092282615866476
0.05069246810338522,1.8622388617751235,4.163966584361107
0.051303220731136856,1.859824106490297,4.235455408838853
0.05191397335888848,1.8574086013214062,4.306729094714806
0.05252472598664011,1.854992866653364,4.37776808555587
0.053135478614391746,1.852577412096548,4.448553265020363
0.05374623124214337,1.850162736470824,4.5190659583825505
0.054356983869895,1.8477493277988952,4.5892879336562045
0.05496773649764663,1.845337663308588,4.659201402330548
0.05557848912539826,1.8429282094436645,4.728789019732088
0.056189241753149884,1.840521421882814,4.798033885025782
0.05679999438090152,1.838117745566388,4.866919540868173
0.057410747008653146,1.8357176147306025,4.935429972726235
0.05802149963640477,1.8333214529487651,5.003549607873731
0.0586322522641564,1.8309296731792366,5.071263314078287
0.059243004891908035,1.8285426778197569,5.138556397990897
0.05985375751965967,1.8261608587678575,5.205414603250555
0.06046451014741129,1.8237845974869595,5.27182410831482
0.061075262775162925,1.8214142650779488,5.337771524029161
0.06168601540291455,1.8190502223558576,5.403243890945207
0.06229676803066618,1.8166928199313992,5.4682286763996775
0.0629075206584178,1.814342398297062,5.532713771364534
0.06351827328616944,1.8119992879175262,5.596687487079162
0.06412902591392107,1.8096638093240924,5.660138551474596
