frequency,refractiveIndex,absorption
0.0006107526277516292,2.540129675173511,0.0027635668951423048
0.0012215052555032584,2.5396345704934724,0.011045653403694186
0.0018322578832548875,2.5388111623991847,0.02482048856538853
0.002443010511006517,2.537662083499247,0.044045358087843885
0.003053763138758146,2.5361909858700487,0.06866095593832251
0.003664515766509775,2.5344025082267536,0.09859186797009918
0.004275268394261404,2.53230223475466,0.13374717929793728
0.004886021022013034,2.5298966463358514,0.17402119520537138
0.005496773649764663,2.52719306502218,0.21929426373297353
0.006107526277516292,2.5241995926964145,0.2694336867988909
0.006718278905267922,2.5209250449281724,0.32429470576349295
0.00732903153301955,2.5173788810685394,0.38372154677729425
0.00793978416077118,2.513571131638369,0.44754851103940674
0.008550536788522809,2.5095123240510975,0.5156010952246624
0.009161289416274438,2.505213407674204,0.5876971277811271
0.009772042044026067,2.5006856791766245,0.6636479075187403
0.010382794671777697,2.495940709036527,0.7432593318601971
0.010993547299529326,2.4909902699976567,0.8263330032585724
0.011604299927280955,2.4858462681673927,0.9126673035550268
0.012215052555032585,2.4805206773488067,1.0020584274052093
0.012825805182784214,2.475025477095906,1.0943013673007786
0.013436557810535843,2.4693725948787644,1.1891908441108041
0.014047310438287471,2.4635738526462587,1.2865221784324725
0.0146580630660391,2.4576409179803034,1.3860920993406924
0.015268815693790731,2.4515852599489425,1.4876994883387535
0.01587956832154236,2.445418109687304,1.5911460574198644
0.01649032094929399,2.4391504256661616,1.6962369611395867
0.017101073577045618,2.4327928635480496,1.8027813434662001
0.01771182620479725,2.42635575048052,1.9105928209169687
0.018322578832548876,2.4198490636350742,2.0194899041054644
0.018933331460300507,2.4132824127680714,2.129296360323521
0.019544084088052135,2.4066650265557006,2.239841520167488
0.020154836715803762,2.4000057424386227,2.350960531502918
0.020765589343555393,2.393312999701691,2.4624945642525593
0.02137634197130702,2.386594835510012,2.5742909696029916
0.021987094599058652,2.379858883623249,2.6862033972632005
0.02259784722681028,2.3731123755149124,2.7980918743881915
0.02320859985456191,2.3663621436315196,2.909822849708311
0.023819352482313542,2.359614626537383,3.021269206295035
0.02443010511006517,2.352875875703508,3.132310246249273
0.025040857737816797,2.346151563713457,3.2428316504328376
0.025651610365568428,2.3394469936741062,3.3527254161792697
0.026262362993320056,2.3327671096350415,3.461889775726517
0.026873115621071687,2.3261165078360726,3.5702290979131655
0.027483868248823314,2.319499448618175,3.677653775479608
0.028094620876574942,2.3129198688484767,3.784080100115889
0.028705373504326573,2.3063813947246996,3.8894301272035627
0.0293161261320782,2.299887354838605,3.993631532012808
0.029926878759829835,2.293440793391317,4.096617458937286
0.030537631387581463,2.2870444834658645,4.19832636518187
0.03114838401533309,2.280700940273912,4.2987018601606595
0.03175913664308472,2.2744124343043413,4.3976925417173005
0.03236988927083635,2.2681810043111525,4.495251830144988
0.03298064189858798,2.2620084700871415,4.5913378008604555
0.03359139452633961,2.2558964449778873,4.6859130164743705
0.034202147154091235,2.2498463480979387,4.77894435889945
0.03481289978184286,2.2438594162176435,4.870402862046404
0.0354236524095945,2.237936715294968,4.960263545577185
0.036034405037346125,2.2320791516318215,5.048505250111912
0.03664515766509775,2.226287482639133,5.135110474223689
0.03725591029284938,2.2205623271988966,5.220065213498104
0.037866662920601014,2.2149041756150867,5.303358801886645
0.038477415548352635,2.209313399148425,5.38498375554109
0.03908816817610427,2.20379025913276,5.464935619278949
0.039698920803855904,2.1983349156731613,5.543212815800561
0.040309673431607525,2.1929474359279006,5.619816497750793
0.04092042605935916,2.187627801978256,5.6947504026983635
0.04153117868711079,2.1823759182915787,5.76802071108554
0.04214193131486242,2.177191618784344,5.839635907188425
0.04275268394261404,2.1720746734930234,5.909606643114828
0.04336343657036568,2.167024794861461,5.977945605857366
0.043974189198117304,2.1620416436542786,6.044667387412771
0.04458494182586893,2.1571248345064156,6.109788357972781
0.04519569445362056,2.1522739411194003,6.173326542187309
0.045806447081372194,2.147488501115412,6.235301498499011
0.04641719970912382,2.1427680205604585,6.2957342015455495
0.04702795233687545,2.138111978168257,6.354646927625765
0.047638704964627084,2.1335198291965938,6.412063143225586
0.048249457592378704,2.128991009048013,6.468007396598916
0.04886021022013034,2.1245249365867624,6.522505212400192
0.049470962847881966,2.120121017183956,6.575582989365397
0.050081715475633594,2.1157786455028504,6.627267901039119
0.05069246810338522,2.1114972080360954,6.677587799546479
0.051303220731136856,2.107276085406709,6.726571122408369
0.05191397335888848,2.103114654444403,6.774246802400075
0.05252472598664011,2.099012290048758,6.820644180453556
0.053135478614391746,2.0949683668505257,6.865792921602744
0.05374623124214337,2.090982260682186,6.909722933972719
0.054356983869895,2.0870533498686816,6.952464290812212
0.05496773649764663,2.0831810163489495,6.994047155568521
0.05557848912539826,2.079364646638722,7.034501710003308
0.056189241753149884,2.0756036326447416,7.073858085346281
0.05679999438090152,2.0718973723403096,7.11214629648305
0.057410747008653146,2.068245270311757,7.149396179170621
0.05802149963640477,2.0646467381852003,7.185637330273775
0.0586322522641564,2.0611011949425864,7.220899051012159
0.059243004891908035,2.0576080671357806,7.2552102932067735
0.05985375751965967,2.054166789007095,7.288599608511229
0.06046451014741129,2.0507768025243815,7.321095100611863
0.061075262775162925,2.0474375573384633,7.352724380376987
0.06168601540291455,2.044148510670387,7.383514523933717
0.06229676803066618,2.0409091271356448,7.413492033647943
0.0629075206584178,2.0377188785121993,7.442682801980125
0.06351827328616944,2.034577243458826,7.471112078186647
0.06412902591392107,2.031483707189982,7.498804437834629
0.0647397785416727,2.028437761113072,7.525783755093592
