Time_abs/ps, Signal/nA
  2370.000,     0.018726
  2370.050,     0.008037
  2370.100,     0.010878
  2370.150,     0.001847
  2370.200,     0.005023
  2370.250,    -0.003971
  2370.300,     0.000461
  2370.350,    -0.001829
  2370.400,     0.001389
  2370.450,    -0.012031
  2370.500,    -0.013055
  2370.550,    -0.007414
  2370.600,    -0.013759
  2370.650,    -0.004131
  2370.700,    -0.008214
  2370.750,    -0.006022
  2370.800,    -0.004250
  2370.850,     0.004604
  2370.900,     0.006745
  2370.950,     0.016966
  2371.000,     0.007195
  2371.050,     0.008425
  2371.100,     0.015289
  2371.150,     0.014031
  2371.200,     0.023412
  2371.250,     0.027548
  2371.300,     0.025439
  2371.350,     0.016662
  2371.400,     0.024437
  2371.450,     0.020418
  2371.500,     0.020177
  2371.550,     0.017079
  2371.600,     0.008713
  2371.650,     0.006876
  2371.700,     0.011690
  2371.750,     0.012800
  2371.800,     0.004047
  2371.850,     0.016442
  2371.900,     0.012384
  2371.950,     0.010887
  2372.000,     0.005199
  2372.050,     0.011319
  2372.100,     0.018944
  2372.150,     0.021557
  2372.200,     0.025303
  2372.250,     0.032498
  2372.300,     0.043643
  2372.350,     0.051000
  2372.400,     0.070027
  2372.450,     0.075542
  2372.500,     0.068253
  2372.550,     0.076817
  2372.600,     0.084780
  2372.650,     0.084739
  2372.700,     0.089914
  2372.750,     0.087048
  2372.800,     0.097444
  2372.850,     0.096897
  2372.900,     0.098758
  2372.950,     0.093032
  2373.000,     0.092957
  2373.050,     0.087068
  2373.100,     0.093138
  2373.150,     0.085723
  2373.200,     0.091498
  2373.250,     0.087289
  2373.300,     0.089038
  2373.350,     0.079185
  2373.400,     0.080968
  2373.450,     0.075300
  2373.500,     0.071654
  2373.550,     0.069778
  2373.600,     0.076900
  2373.650,     0.080109
  2373.700,     0.086626
  2373.750,     0.093411
  2373.800,     0.096144
  2373.850,     0.105197
  2373.900,     0.107549
  2373.950,     0.107708
  2374.000,     0.105404
  2374.050,     0.108775
  2374.100,     0.117242
  2374.150,     0.112182
  2374.200,     0.124031
  2374.250,     0.126920
  2374.300,     0.130107
  2374.350,     0.127776
  2374.400,     0.138736
  2374.450,     0.133453
  2374.500,     0.137014
  2374.550,     0.135824
  2374.600,     0.129359
  2374.650,     0.129990
  2374.700,     0.127662
  2374.750,     0.140708
  2374.800,     0.140790
  2374.850,     0.129327
  2374.900,     0.121216
  2374.950,     0.120629
  2375.000,     0.132386
  2375.050,     0.119313
  2375.100,     0.126743
  2375.150,     0.119655
  2375.200,     0.111986
  2375.250,     0.112068
  2375.300,     0.117539
  2375.350,     0.112918
  2375.400,     0.120331
  2375.450,     0.128493
  2375.500,     0.132009
  2375.550,     0.127160
  2375.600,     0.133696
  2375.650,     0.136033
  2375.700,     0.137863
  2375.750,     0.128522
  2375.800,     0.143432
  2375.850,     0.133551
  2375.900,     0.134004
  2375.950,     0.136223
  2376.000,     0.135940
  2376.050,     0.135244
  2376.100,     0.136069
  2376.150,     0.128700
  2376.200,     0.123197
  2376.250,     0.131342
  2376.300,     0.124821
  2376.350,     0.109363
  2376.400,     0.108933
  2376.450,     0.107441
  2376.500,     0.098211
  2376.550,     0.097917
  2376.600,     0.087519
  2376.650,     0.090683
  2376.700,     0.103014
  2376.750,     0.090699
  2376.800,     0.084884
  2376.850,     0.093949
  2376.900,     0.096476
  2376.950,     0.089912
  2377.000,     0.098116
  2377.050,     0.101531
  2377.100,     0.097289
  2377.150,     0.102344
  2377.200,     0.115941
  2377.250,     0.119445
  2377.300,     0.122025
  2377.350,     0.138351
  2377.400,     0.131956
  2377.450,     0.129054
  2377.500,     0.138336
  2377.550,     0.154672
  2377.600,     0.151948
  2377.650,     0.155326
  2377.700,     0.148031
  2377.750,     0.145825
  2377.800,     0.148430
  2377.850,     0.145214
  2377.900,     0.136156
  2377.950,     0.135370
  2378.000,     0.127688
  2378.050,     0.129611
  2378.100,     0.135097
  2378.150,     0.120472
  2378.201,     0.114455
  2378.251,     0.126604
  2378.301,     0.119535
  2378.351,     0.106823
  2378.401,     0.100562
  2378.451,     0.100816
  2378.501,     0.098283
  2378.551,     0.093125
  2378.601,     0.086527
  2378.651,     0.089187
  2378.701,     0.086336
  2378.751,     0.081789
  2378.801,     0.078962
  2378.851,     0.086603
  2378.901,     0.069369
  2378.951,     0.078621
  2379.001,     0.086660
  2379.051,     0.078397
  2379.101,     0.081043
  2379.151,     0.077179
  2379.201,     0.063481
  2379.251,     0.066236
  2379.301,     0.056764
  2379.351,     0.032962
  2379.401,     0.016451
  2379.451,    -0.022157
  2379.501,    -0.054231
  2379.551,    -0.089361
  2379.601,    -0.142934
  2379.651,    -0.194726
  2379.701,    -0.230038
  2379.751,    -0.285613
  2379.801,    -0.327582
  2379.851,    -0.340733
  2379.901,    -0.309545
  2379.951,    -0.245313
  2380.001,    -0.119635
  2380.051,     0.054268
  2380.101,     0.290168
  2380.151,     0.562454
  2380.201,     0.849223
  2380.251,     1.107025
  2380.301,     1.323304
  2380.351,     1.449956
  2380.401,     1.489044
  2380.451,     1.435195
  2380.501,     1.302519
  2380.551,     1.103622
  2380.601,     0.880531
  2380.651,     0.664057
  2380.701,     0.463476
  2380.751,     0.299376
  2380.801,     0.158446
  2380.851,     0.068937
  2380.901,    -0.002353
  2380.951,    -0.071479
  2381.001,    -0.086867
  2381.051,    -0.104511
  2381.101,    -0.109284
  2381.151,    -0.108831
  2381.201,    -0.119269
  2381.251,    -0.121325
  2381.301,    -0.124275
  2381.351,    -0.124958
  2381.401,    -0.105023
  2381.451,    -0.075130
  2381.501,    -0.034271
  2381.551,     0.015821
  2381.601,     0.080352
  2381.651,     0.157500
  2381.701,     0.211847
  2381.751,     0.260044
  2381.801,     0.281633
  2381.851,     0.266063
  2381.901,     0.217406
  2381.951,     0.161611
  2382.001,     0.091582
  2382.051,     0.030686
  2382.101,     0.014507
  2382.151,     0.024894
  2382.201,     0.066487
  2382.251,     0.152872
  2382.301,     0.239926
  2382.351,     0.326704
  2382.401,     0.399722
  2382.451,     0.441838
  2382.501,     0.463469
  2382.551,     0.453800
  2382.601,     0.449583
  2382.651,     0.415546
  2382.701,     0.390682
  2382.751,     0.372829
  2382.801,     0.363191
  2382.851,     0.346409
  2382.901,     0.357291
  2382.951,     0.372201
  2383.001,     0.368023
  2383.051,     0.388681
  2383.101,     0.420656
  2383.151,     0.442835
  2383.201,     0.482773
  2383.251,     0.517796
  2383.301,     0.558447
  2383.351,     0.593319
