Time_abs/ps, Signal/nA
  2370.000,    -0.007466
  2370.050,    -0.006148
  2370.100,     0.002207
  2370.150,    -0.006764
  2370.200,    -0.004983
  2370.250,    -0.007828
  2370.300,    -0.010708
  2370.350,    -0.007225
  2370.400,    -0.009773
  2370.450,    -0.007271
  2370.500,    -0.001865
  2370.550,     0.002170
  2370.600,     0.000459
  2370.650,    -0.001656
  2370.700,     0.007754
  2370.750,     0.013333
  2370.800,     0.009555
  2370.850,     0.016678
  2370.900,     0.011521
  2370.950,     0.008011
  2371.000,     0.008151
  2371.050,     0.006150
  2371.100,    -0.001125
  2371.150,    -0.004895
  2371.200,    -0.017828
  2371.250,    -0.023522
  2371.300,    -0.027080
  2371.350,    -0.032243
  2371.400,    -0.044943
  2371.450,    -0.042142
  2371.500,    -0.045412
  2371.550,    -0.043137
  2371.600,    -0.047153
  2371.650,    -0.050810
  2371.700,    -0.048749
  2371.750,    -0.054091
  2371.800,    -0.044946
  2371.850,    -0.033303
  2371.900,    -0.028344
  2371.950,    -0.025583
  2372.000,    -0.016671
  2372.050,    -0.012856
  2372.100,    -0.013823
  2372.150,    -0.003919
  2372.200,    -0.000263
  2372.250,    -0.000602
  2372.300,     0.002403
  2372.350,     0.013120
  2372.400,     0.006928
  2372.450,     0.008830
  2372.500,     0.007004
  2372.550,     0.008930
  2372.600,     0.014837
  2372.650,     0.007171
  2372.700,     0.006595
  2372.750,     0.005545
  2372.800,     0.007338
  2372.850,     0.009845
  2372.900,     0.020737
  2372.950,     0.023915
  2373.000,     0.015607
  2373.050,     0.018064
  2373.100,     0.031066
  2373.150,     0.036801
  2373.200,     0.028280
  2373.250,     0.029004
  2373.300,     0.034807
  2373.350,     0.032748
  2373.400,     0.043739
  2373.450,     0.038211
  2373.500,     0.048951
  2373.550,     0.049446
  2373.600,     0.047053
  2373.650,     0.047041
  2373.700,     0.051349
  2373.750,     0.051425
  2373.800,     0.055759
  2373.850,     0.051924
  2373.900,     0.060209
  2373.950,     0.056510
  2374.000,     0.055570
  2374.050,     0.065059
  2374.100,     0.064206
  2374.150,     0.064303
  2374.200,     0.072262
  2374.250,     0.079531
  2374.300,     0.081678
  2374.350,     0.079793
  2374.400,     0.081021
  2374.450,     0.077895
  2374.500,     0.075858
  2374.550,     0.061584
  2374.600,     0.056688
  2374.650,     0.061164
  2374.700,     0.061213
  2374.750,     0.063416
  2374.800,     0.062166
  2374.850,     0.055749
  2374.900,     0.046630
  2374.950,     0.066491
  2375.000,     0.061107
  2375.050,     0.069444
  2375.100,     0.064424
  2375.150,     0.070489
  2375.200,     0.070371
  2375.250,     0.060016
  2375.300,     0.061987
  2375.350,     0.062443
  2375.400,     0.066132
  2375.450,     0.043151
  2375.500,     0.046632
  2375.550,     0.036397
  2375.600,     0.030322
  2375.650,     0.029261
  2375.700,     0.022646
  2375.750,     0.022262
  2375.800,     0.017562
  2375.850,     0.010361
  2375.900,     0.012601
  2375.950,     0.001232
  2376.000,    -0.007111
  2376.050,    -0.008030
  2376.100,    -0.006841
  2376.150,    -0.015925
  2376.200,    -0.022670
  2376.250,    -0.010557
  2376.300,    -0.012625
  2376.350,    -0.023053
  2376.400,    -0.030615
  2376.450,    -0.044210
  2376.500,    -0.044337
  2376.550,    -0.070557
  2376.600,    -0.102824
  2376.650,    -0.138880
  2376.700,    -0.175895
  2376.750,    -0.217476
  2376.800,    -0.277034
  2376.850,    -0.333990
  2376.900,    -0.387284
  2376.950,    -0.427558
  2377.000,    -0.444402
  2377.050,    -0.430977
  2377.100,    -0.367986
  2377.150,    -0.237524
  2377.200,    -0.040523
  2377.250,     0.219239
  2377.300,     0.515583
  2377.350,     0.843840
  2377.400,     1.147444
  2377.450,     1.404307
  2377.500,     1.567614
  2377.550,     1.638615
  2377.600,     1.596866
  2377.650,     1.455607
  2377.700,     1.236097
  2377.750,     0.981156
  2377.800,     0.715707
  2377.850,     0.477106
  2377.900,     0.263691
  2377.950,     0.087201
  2378.000,    -0.045557
  2378.050,    -0.142882
  2378.100,    -0.207331
  2378.150,    -0.252003
  2378.201,    -0.290071
  2378.251,    -0.293260
  2378.301,    -0.298036
  2378.351,    -0.297337
  2378.401,    -0.285222
  2378.451,    -0.279521
  2378.501,    -0.272472
  2378.551,    -0.244208
  2378.601,    -0.211680
  2378.651,    -0.158537
  2378.701,    -0.084951
  2378.751,     0.011398
  2378.801,     0.112220
  2378.851,     0.204848
  2378.901,     0.268445
  2378.951,     0.300933
  2379.001,     0.290551
  2379.051,     0.237316
  2379.101,     0.153135
  2379.151,     0.052676
  2379.201,    -0.033346
  2379.251,    -0.092209
  2379.301,    -0.095088
  2379.351,    -0.042093
  2379.401,     0.039029
  2379.451,     0.162954
  2379.501,     0.290581
  2379.551,     0.396776
  2379.601,     0.472647
  2379.651,     0.506592
  2379.701,     0.510349
