Time_abs/ps, Signal/nA
  2370.000,    -0.050511
  2370.050,    -0.041858
  2370.100,    -0.038729
  2370.150,    -0.024415
  2370.200,    -0.024339
  2370.250,    -0.013012
  2370.300,    -0.009906
  2370.350,     0.002906
  2370.400,     0.008021
  2370.450,     0.008287
  2370.500,     0.002754
  2370.550,     0.005302
  2370.600,     0.017474
  2370.650,     0.029861
  2370.700,     0.024217
  2370.750,     0.026152
  2370.800,     0.016456
  2370.850,     0.024096
  2370.900,     0.017953
  2370.950,     0.019290
  2371.000,     0.014531
  2371.050,     0.012277
  2371.100,     0.015668
  2371.150,     0.006593
  2371.200,     0.007799
  2371.250,     0.005032
  2371.300,    -0.005103
  2371.350,    -0.006994
  2371.400,    -0.007589
  2371.450,    -0.016346
  2371.500,    -0.022586
  2371.550,    -0.027172
  2371.600,    -0.025852
  2371.650,    -0.023251
  2371.700,    -0.022831
  2371.750,    -0.023678
  2371.800,    -0.022372
  2371.850,    -0.019791
  2371.900,    -0.013710
  2371.950,    -0.012762
  2372.000,    -0.013005
  2372.050,    -0.011755
  2372.100,    -0.005785
  2372.150,    -0.002086
  2372.200,     0.004439
  2372.250,     0.017414
  2372.300,     0.024444
  2372.350,     0.017169
  2372.400,     0.027533
  2372.450,     0.025100
  2372.500,     0.030663
  2372.550,     0.030401
  2372.600,     0.027093
  2372.650,     0.035066
  2372.700,     0.031935
  2372.750,     0.025834
  2372.800,     0.029207
  2372.850,     0.030823
  2372.900,     0.045126
  2372.950,     0.041895
  2373.000,     0.031023
  2373.050,     0.036275
  2373.100,     0.038825
  2373.150,     0.047273
  2373.200,     0.042223
  2373.250,     0.046477
  2373.300,     0.038941
  2373.350,     0.040019
  2373.400,     0.041488
  2373.450,     0.043397
  2373.500,     0.031791
  2373.550,     0.038390
  2373.600,     0.043408
  2373.650,     0.051072
  2373.700,     0.039971
  2373.750,     0.043321
  2373.800,     0.044024
  2373.850,     0.054161
  2373.900,     0.052180
  2373.950,     0.048373
  2374.000,     0.049119
  2374.050,     0.051229
  2374.100,     0.055736
  2374.150,     0.048504
  2374.200,     0.055719
  2374.250,     0.049985
  2374.300,     0.051544
  2374.350,     0.048733
  2374.400,     0.044930
  2374.450,     0.040969
  2374.500,     0.037455
  2374.550,     0.031728
  2374.600,     0.041640
  2374.650,     0.028956
  2374.700,     0.031374
  2374.750,     0.029424
  2374.800,     0.033125
  2374.850,     0.021494
  2374.900,     0.022670
  2374.950,     0.020450
  2375.000,     0.029697
  2375.050,     0.031644
  2375.100,     0.022887
  2375.150,     0.020603
  2375.200,     0.017907
  2375.250,     0.019539
  2375.300,     0.021158
  2375.350,     0.020938
  2375.400,     0.016808
  2375.450,     0.015513
  2375.500,     0.006614
  2375.550,     0.006808
  2375.600,    -0.000284
  2375.650,    -0.002196
  2375.700,    -0.001171
  2375.750,    -0.010613
  2375.800,    -0.020403
  2375.850,    -0.019530
  2375.900,    -0.024244
  2375.950,    -0.028801
  2376.000,    -0.035207
  2376.050,    -0.027726
  2376.100,    -0.033955
  2376.150,    -0.038875
  2376.200,    -0.046228
  2376.250,    -0.041692
  2376.300,    -0.049948
  2376.350,    -0.057747
  2376.400,    -0.077430
  2376.450,    -0.093986
  2376.500,    -0.118157
  2376.550,    -0.141150
  2376.600,    -0.186958
  2376.650,    -0.228972
  2376.700,    -0.274138
  2376.750,    -0.314052
  2376.800,    -0.366226
  2376.850,    -0.408307
  2376.900,    -0.445931
  2376.950,    -0.454285
  2377.000,    -0.427705
  2377.050,    -0.371325
  2377.100,    -0.260053
  2377.150,    -0.103492
  2377.200,     0.103285
  2377.250,     0.350575
  2377.300,     0.614419
  2377.350,     0.866155
  2377.400,     1.090245
  2377.450,     1.265436
  2377.500,     1.363091
  2377.550,     1.373685
  2377.600,     1.321101
  2377.650,     1.203621
  2377.700,     1.033611
  2377.750,     0.844837
  2377.800,     0.650373
  2377.850,     0.462358
  2377.900,     0.301325
  2377.950,     0.164693
  2378.000,     0.056265
  2378.050,    -0.046848
  2378.100,    -0.120424
  2378.150,    -0.176156
  2378.201,    -0.226395
  2378.251,    -0.262384
  2378.301,    -0.292400
  2378.351,    -0.297510
  2378.401,    -0.315201
  2378.451,    -0.311308
  2378.501,    -0.310519
  2378.551,    -0.291917
  2378.601,    -0.250232
  2378.651,    -0.200555
  2378.701,    -0.124363
  2378.751,    -0.054804
  2378.801,     0.022632
  2378.851,     0.074126
  2378.901,     0.095478
  2378.951,     0.093945
  2379.001,     0.046885
  2379.051,    -0.014257
  2379.101,    -0.089615
  2379.151,    -0.154658
  2379.201,    -0.206099
  2379.251,    -0.224061
  2379.301,    -0.204662
  2379.351,    -0.146443
  2379.401,    -0.048176
  2379.451,     0.043290
  2379.501,     0.144468
  2379.551,     0.238967
  2379.601,     0.298944
  2379.651,     0.336004
  2379.701,     0.355615
  2379.751,     0.363942
  2379.801,     0.364120
  2379.851,     0.355666
  2379.901,     0.342333
  2379.951,     0.329525
  2380.001,     0.330163
  2380.051,     0.329050
  2380.101,     0.333717
  2380.151,     0.331379
  2380.201,     0.347692
  2380.251,     0.363396
  2380.301,     0.396093
  2380.351,     0.413949
  2380.401,     0.438612
  2380.451,     0.481863
  2380.501,     0.500778
  2380.551,     0.533570
  2380.601,     0.550418
  2380.651,     0.562220
  2380.701,     0.573972
  2380.751,     0.566894
  2380.801,     0.562529
  2380.851,     0.541573
  2380.901,     0.527118
  2380.951,     0.505736
  2381.001,     0.513406
  2381.051,     0.518311
  2381.101,     0.571723
  2381.151,     0.634555
  2381.201,     0.739579
  2381.251,     0.868077
  2381.301,     0.997802
  2381.351,     1.135189
  2381.401,     1.260850
  2381.451,     1.361007
  2381.501,     1.444508
  2381.551,     1.493946
  2381.601,     1.557239
  2381.651,     1.599700
  2381.701,     1.658124
  2381.751,     1.726397
  2381.801,     1.812180
  2381.851,     1.897772
  2381.901,     2.003644
  2381.951,     2.101793
  2382.001,     2.190153
  2382.051,     2.248235
  2382.101,     2.282351
  2382.151,     2.296557
  2382.201,     2.271157
  2382.251,     2.238458
  2382.301,     2.177816
  2382.351,     2.118586
  2382.401,     2.054320
  2382.451,     2.009576
  2382.501,     1.967549
  2382.551,     1.929867
  2382.601,     1.877903
  2382.651,     1.800038
  2382.701,     1.695590
  2382.751,     1.554299
  2382.801,     1.358098
  2382.851,     1.088450
  2382.901,     0.750511
  2382.951,     0.349754
  2383.001,    -0.145974
  2383.051,    -0.712153
  2383.101,    -1.371473
  2383.151,    -2.122602
  2383.201,    -2.954905
  2383.251,    -3.863082
  2383.301,    -4.866823
  2383.351,    -5.962252
  2383.401,    -7.153770
  2383.451,    -8.469865
  2383.501,    -9.925474
  2383.551,   -11.506690
  2383.601,   -13.226792
  2383.651,   -15.075688
  2383.701,   -17.071997
  2383.751,   -19.221319
  2383.801,   -21.526802
  2383.851,   -24.022519
  2383.901,   -26.735591
  2383.951,   -29.733219
  2384.001,   -33.051559
  2384.051,   -36.769405
  2384.101,   -40.954592
  2384.151,   -45.660911
  2384.201,   -50.942909
  2384.251,   -56.814203
  2384.301,   -63.249034
  2384.351,   -70.101715
  2384.401,   -77.133062
  2384.451,   -83.825803
  2384.501,   -89.363679
  2384.551,   -92.509139
  2384.601,   -91.523991
  2384.651,   -84.182118
  2384.701,   -67.905154
  2384.751,   -40.081830
  2384.801,     1.307672
  2384.851,    56.989927
  2384.901,   125.674751
  2384.951,   203.555404
  2385.001,   284.281424
  2385.051,   359.323125
  2385.101,   418.843500
  2385.151,   453.629737
  2385.201,   457.192409
  2385.251,   427.632317
  2385.301,   368.296616
  2385.351,   286.984340
  2385.401,   193.893282
  2385.451,    99.294714
  2385.501,    11.593576
  2385.551,   -63.508320
  2385.601,  -122.889630
  2385.651,  -165.643153
  2385.701,  -192.511217
  2385.751,  -205.390686
  2385.801,  -206.926490
  2385.851,  -200.182064
  2385.901,  -188.257838
  2385.951,  -173.912789
  2386.001,  -159.194322
  2386.051,  -145.288875
  2386.101,  -132.511119
  2386.151,  -120.403051
  2386.201,  -107.957555
  2386.251,   -93.809648
  2386.301,   -76.642928
  2386.351,   -55.831374
  2386.401,   -31.976087
  2386.451,    -7.236727
  2386.501,    14.955699
  2386.551,    30.603083
  2386.601,    36.300657
  2386.651,    30.159286
  2386.701,    12.531461
  2386.751,   -13.901462
  2386.801,   -44.467654
  2386.851,   -73.261777
  2386.901,   -94.075371
  2386.951,  -101.931644
  2387.001,   -94.334942
  2387.051,   -72.130597
  2387.101,   -39.227126
  2387.151,    -1.392804
  2387.201,    35.185607
  2387.251,    65.287394
  2387.301,    85.422851
  2387.351,    94.215969
  2387.401,    92.361053
  2387.451,    82.212908
  2387.501,    67.045958
  2387.551,    50.227228
  2387.601,    34.341788
  2387.651,    20.830367
  2387.701,    10.243648
  2387.751,     2.701875
  2387.801,    -1.708414
  2387.851,    -2.962628
  2387.901,    -1.345459
  2387.951,     2.517125
  2388.001,     7.856018
  2388.051,    13.958321
  2388.101,    20.281903
  2388.151,    26.291440
  2388.201,    31.346983
  2388.251,    34.542717
  2388.301,    35.056626
  2388.351,    32.324979
  2388.401,    26.169610
  2388.451,    16.682513
  2388.501,     4.132511
  2388.551,   -10.822970
  2388.601,   -26.902733
  2388.651,   -42.056363
  2388.701,   -53.763640
  2388.751,   -59.631151
  2388.801,   -58.186147
  2388.851,   -49.367387
  2388.901,   -34.555121
  2388.951,   -16.168749
  2389.001,     2.561163
  2389.051,    18.064062
  2389.101,    27.166640
  2389.151,    28.100321
  2389.201,    21.201124
  2389.251,     8.883267
  2389.301,    -5.206337
  2389.351,   -17.326737
  2389.401,   -24.459929
  2389.451,   -24.945554
  2389.501,   -18.634105
  2389.551,    -6.740486
  2389.601,     8.595422
  2389.651,    24.699226
  2389.701,    38.825722
  2389.751,    48.709153
  2389.801,    52.985705
  2389.851,    51.269448
  2389.901,    43.986326
  2389.951,    32.170668
  2390.001,    17.399588
  2390.051,     1.755543
  2390.101,   -12.394993
  2390.151,   -22.987607
  2390.201,   -28.843525
  2390.251,   -30.093613
  2390.301,   -27.782782
  2390.351,   -23.327738
  2390.401,   -18.145486
  2390.451,   -13.639708
  2390.501,   -11.138607
  2390.551,   -11.487287
  2390.601,   -14.663949
  2390.651,   -19.749612
  2390.701,   -25.238471
  2390.751,   -29.417300
  2390.801,   -30.627206
  2390.851,   -27.638683
  2390.901,   -19.923610
  2390.951,    -7.895159
  2391.001,     7.083163
  2391.051,    22.854036
  2391.101,    36.773181
  2391.151,    46.191859
  2391.201,    49.296953
  2391.251,    45.715877
  2391.301,    36.548989
  2391.351,    23.828510
  2391.401,     9.860796
  2391.451,    -3.149474
  2391.501,   -13.276764
  2391.551,   -19.129555
  2391.601,   -20.137556
  2391.651,   -16.802087
  2391.701,   -10.697150
  2391.751,    -3.865351
  2391.801,     1.874971
  2391.851,     5.533882
  2391.901,     6.877639
  2391.951,     6.171021
  2392.001,     3.832331
  2392.051,     0.298794
  2392.101,    -3.713752
  2392.151,    -7.449077
  2392.201,   -10.351472
  2392.251,   -12.416521
  2392.301,   -14.162960
