Time_abs/ps, Signal/nA
  2370.000,     0.031047
  2370.050,     0.033353
  2370.100,     0.038830
  2370.150,     0.026829
  2370.200,     0.024160
  2370.250,     0.025392
  2370.300,     0.016188
  2370.350,     0.011642
  2370.400,     0.005735
  2370.450,    -0.002428
  2370.500,    -0.018719
  2370.550,    -0.011730
  2370.600,    -0.025741
  2370.650,    -0.022634
  2370.700,    -0.029433
  2370.750,    -0.023129
  2370.800,    -0.016146
  2370.850,    -0.022895
  2370.900,    -0.022534
  2370.950,    -0.017787
  2371.000,    -0.027651
  2371.050,    -0.024530
  2371.100,    -0.027937
  2371.150,    -0.019002
  2371.200,    -0.002078
  2371.250,    -0.003714
  2371.300,    -0.000405
  2371.350,     0.010002
  2371.400,    -0.003386
  2371.450,     0.020905
  2371.500,     0.031463
  2371.550,     0.027686
  2371.600,     0.031892
  2371.650,     0.020662
  2371.700,     0.027411
  2371.750,     0.030793
  2371.800,     0.031923
  2371.850,     0.024048
  2371.900,     0.021889
  2371.950,     0.013665
  2372.000,     0.010720
  2372.050,     0.016856
  2372.100,     0.025975
  2372.150,     0.023635
  2372.200,     0.018636
  2372.250,     0.019400
  2372.300,     0.023498
  2372.350,     0.025193
  2372.400,     0.035674
  2372.450,     0.045196
  2372.500,     0.053162
  2372.550,     0.057965
  2372.600,     0.053144
  2372.650,     0.065621
  2372.700,     0.070352
  2372.750,     0.069498
  2372.800,     0.079369
  2372.850,     0.079222
  2372.900,     0.076411
  2372.950,     0.079795
  2373.000,     0.062708
  2373.050,     0.064488
  2373.100,     0.048862
  2373.150,     0.040544
  2373.200,     0.029707
  2373.250,     0.024878
  2373.300,     0.022322
  2373.350,     0.022608
  2373.400,     0.015050
  2373.450,     0.036522
  2373.500,     0.038229
  2373.550,     0.036825
  2373.600,     0.037193
  2373.650,     0.052467
  2373.700,     0.066915
  2373.750,     0.072627
  2373.800,     0.088889
  2373.850,     0.095763
  2373.900,     0.109484
  2373.950,     0.108860
  2374.000,     0.103568
  2374.050,     0.085759
  2374.100,     0.086307
  2374.150,     0.071876
  2374.200,     0.067812
  2374.250,     0.068615
  2374.300,     0.052669
  2374.350,     0.040562
  2374.400,     0.031673
  2374.450,     0.027786
  2374.500,     0.039186
  2374.550,     0.046824
  2374.600,     0.045014
  2374.650,     0.042324
  2374.700,     0.057407
  2374.750,     0.063139
  2374.800,     0.066370
  2374.850,     0.075888
  2374.900,     0.082854
  2374.950,     0.063519
  2375.000,     0.067383
  2375.050,     0.064597
  2375.100,     0.056898
  2375.150,     0.060311
  2375.200,     0.059229
  2375.250,     0.048893
  2375.300,     0.040717
  2375.350,     0.042815
  2375.400,     0.043345
  2375.450,     0.029487
  2375.500,     0.026314
  2375.550,     0.009355
  2375.600,     0.002265
  2375.650,    -0.024438
  2375.700,    -0.029774
  2375.750,    -0.058780
  2375.800,    -0.068795
  2375.850,    -0.091070
  2375.900,    -0.107955
  2375.950,    -0.133389
  2376.000,    -0.165856
  2376.050,    -0.202982
  2376.100,    -0.230957
  2376.150,    -0.277693
  2376.200,    -0.328533
  2376.250,    -0.389459
  2376.300,    -0.440385
  2376.350,    -0.477618
  2376.400,    -0.499737
  2376.450,    -0.503009
  2376.500,    -0.470715
  2376.550,    -0.373673
  2376.600,    -0.213955
  2376.650,     0.009645
  2376.700,     0.294160
  2376.750,     0.618627
  2376.800,     0.968737
  2376.850,     1.279106
  2376.900,     1.541715
  2376.950,     1.713170
  2377.000,     1.781526
  2377.050,     1.751945
  2377.100,     1.615209
  2377.150,     1.402022
  2377.200,     1.152483
  2377.250,     0.892347
  2377.300,     0.655478
  2377.350,     0.439264
  2377.400,     0.257484
  2377.450,     0.131295
  2377.500,     0.020775
  2377.550,    -0.055875
  2377.600,    -0.128926
  2377.650,    -0.167553
  2377.700,    -0.204524
  2377.750,    -0.228786
  2377.800,    -0.268906
  2377.850,    -0.292949
  2377.900,    -0.298030
  2377.950,    -0.312924
  2378.000,    -0.306515
  2378.050,    -0.281523
  2378.100,    -0.230956
  2378.150,    -0.155203
  2378.201,    -0.056128
  2378.251,     0.053779
  2378.301,     0.138520
  2378.351,     0.198907
  2378.401,     0.222128
  2378.451,     0.194486
  2378.501,     0.128154
  2378.551,     0.039439
  2378.601,    -0.057472
  2378.651,    -0.139429
  2378.701,    -0.187570
  2378.751,    -0.169934
  2378.801,    -0.108706
  2378.851,     0.004338
  2378.901,     0.134785
  2378.951,     0.270902
  2379.001,     0.384046
  2379.051,     0.469421
  2379.101,     0.512969
  2379.151,     0.516727
  2379.201,     0.495196
  2379.251,     0.454016
  2379.301,     0.411812
  2379.351,     0.361557
  2379.401,     0.344063
  2379.451,     0.328497
  2379.501,     0.329425
  2379.551,     0.351853
  2379.601,     0.369995
  2379.651,     0.392541
  2379.701,     0.444787
  2379.751,     0.503217
  2379.801,     0.545422
  2379.851,     0.605466
  2379.901,     0.654253
  2379.951,     0.709519
  2380.001,     0.764585
  2380.051,     0.814864
  2380.101,     0.855836
  2380.151,     0.872388
  2380.201,     0.888748
  2380.251,     0.878530
  2380.301,     0.861679
  2380.351,     0.838860
  2380.401,     0.809925
  2380.451,     0.781892
  2380.501,     0.772898
  2380.551,     0.802877
  2380.601,     0.850728
  2380.651,     0.941550
  2380.701,     1.080806
  2380.751,     1.229333
  2380.801,     1.394224
  2380.851,     1.545414
  2380.901,     1.681439
  2380.951,     1.797867
  2381.001,     1.867787
  2381.051,     1.921030
  2381.101,     1.977595
  2381.151,     2.028729
  2381.201,     2.082223
  2381.251,     2.172024
  2381.301,     2.289702
  2381.351,     2.425704
  2381.401,     2.583712
  2381.451,     2.709772
  2381.501,     2.831180
  2381.551,     2.918064
  2381.601,     2.971309
  2381.651,     2.967547
  2381.701,     2.943214
  2381.751,     2.893928
  2381.801,     2.840753
  2381.851,     2.782883
  2381.901,     2.737411
  2381.951,     2.700066
  2382.001,     2.671002
  2382.051,     2.634226
  2382.101,     2.577332
  2382.151,     2.485063
  2382.201,     2.333819
  2382.251,     2.128440
  2382.301,     1.839102
  2382.351,     1.478629
  2382.401,     1.004327
  2382.451,     0.453636
  2382.501,    -0.188074
  2382.551,    -0.924605
  2382.601,    -1.738421
  2382.651,    -2.634697
  2382.701,    -3.617292
  2382.751,    -4.671838
  2382.801,    -5.816529
  2382.851,    -7.054787
  2382.901,    -8.421757
  2382.951,    -9.918594
  2383.001,   -11.561754
  2383.051,   -13.365083
  2383.101,   -15.310622
  2383.151,   -17.419829
  2383.201,   -19.660018
  2383.251,   -22.069946
  2383.301,   -24.678523
  2383.351,   -27.471251
  2383.401,   -30.525666
  2383.451,   -33.913674
  2383.501,   -37.714901
  2383.551,   -41.995835
  2383.601,   -46.843920
  2383.651,   -52.340190
  2383.701,   -58.514943
  2383.751,   -65.384357
