Time_abs/ps, Signal/nA
  2370.000,     0.006164
  2370.050,     0.012477
  2370.100,     0.005993
  2370.150,     0.011393
  2370.200,     0.000629
  2370.250,    -0.001173
  2370.300,    -0.001513
  2370.350,     0.004518
  2370.400,     0.011379
  2370.450,     0.005203
  2370.500,    -0.002057
  2370.550,    -0.003201
  2370.600,    -0.011968
  2370.650,     0.005057
  2370.700,    -0.003192
  2370.750,    -0.006961
  2370.800,    -0.004332
  2370.850,    -0.010811
  2370.900,    -0.007353
  2370.950,    -0.010252
  2371.000,    -0.014232
  2371.050,    -0.002197
  2371.100,     0.006656
  2371.150,     0.011127
  2371.200,     0.014713
  2371.250,     0.017320
  2371.300,     0.013258
  2371.350,     0.020920
  2371.400,     0.020851
  2371.450,     0.028809
  2371.500,     0.032903
  2371.550,     0.027896
  2371.600,     0.021217
  2371.650,     0.024461
  2371.700,     0.025254
  2371.750,     0.025289
  2371.800,     0.018177
  2371.850,     0.018842
  2371.900,     0.023081
  2371.950,     0.019601
  2372.000,     0.011265
  2372.050,     0.006713
  2372.100,     0.013477
  2372.150,     0.015952
  2372.200,     0.017429
  2372.250,     0.017519
  2372.300,     0.025059
  2372.350,     0.029385
  2372.400,     0.023512
  2372.450,     0.024097
  2372.500,     0.042737
  2372.550,     0.051579
  2372.600,     0.051827
  2372.650,     0.053358
  2372.700,     0.067523
  2372.750,     0.068944
  2372.800,     0.072769
  2372.850,     0.073266
  2372.900,     0.082653
  2372.950,     0.087999
  2373.000,     0.088789
  2373.050,     0.087943
  2373.100,     0.095747
  2373.150,     0.086724
  2373.200,     0.085354
  2373.250,     0.093428
  2373.300,     0.100877
  2373.350,     0.101983
  2373.400,     0.087576
  2373.450,     0.099513
  2373.500,     0.096077
  2373.550,     0.093354
  2373.600,     0.083961
  2373.650,     0.079626
  2373.700,     0.072430
  2373.750,     0.063382
  2373.800,     0.046874
  2373.850,     0.046696
  2373.900,     0.025545
  2373.950,     0.032668
  2374.000,     0.042227
  2374.050,     0.040814
  2374.100,     0.039898
  2374.150,     0.040784
  2374.200,     0.047381
  2374.250,     0.055065
  2374.300,     0.054905
  2374.350,     0.078546
  2374.400,     0.076756
  2374.450,     0.083300
  2374.500,     0.087863
  2374.550,     0.088301
  2374.600,     0.089815
  2374.650,     0.087237
  2374.700,     0.095639
  2374.750,     0.098483
  2374.800,     0.094673
  2374.850,     0.089449
  2374.900,     0.085255
  2374.950,     0.076717
  2375.000,     0.075263
  2375.050,     0.060904
  2375.100,     0.052166
  2375.150,     0.047912
  2375.200,     0.038711
  2375.250,     0.034929
  2375.300,     0.034634
  2375.350,     0.028819
  2375.400,     0.022517
  2375.450,     0.021139
  2375.500,     0.021444
  2375.550,     0.021217
  2375.600,     0.013541
  2375.650,     0.012275
  2375.700,     0.017735
  2375.750,    -0.002733
  2375.800,    -0.016695
  2375.850,    -0.038280
  2375.900,    -0.064054
  2375.950,    -0.094525
  2376.000,    -0.132075
  2376.050,    -0.182951
  2376.100,    -0.233763
  2376.150,    -0.285030
  2376.200,    -0.343403
  2376.250,    -0.391125
  2376.300,    -0.425478
  2376.350,    -0.442623
  2376.400,    -0.412210
  2376.450,    -0.336686
  2376.500,    -0.191480
  2376.550,     0.033533
  2376.600,     0.321756
  2376.650,     0.642670
  2376.700,     0.982204
  2376.750,     1.281306
  2376.800,     1.534232
  2376.850,     1.682781
  2376.900,     1.720451
  2376.950,     1.638984
  2377.000,     1.455101
  2377.050,     1.221325
  2377.100,     0.947492
  2377.150,     0.673943
  2377.200,     0.435717
  2377.250,     0.240678
  2377.300,     0.087357
  2377.350,    -0.028619
  2377.400,    -0.121142
  2377.450,    -0.180797
  2377.500,    -0.227379
  2377.550,    -0.241871
  2377.600,    -0.250230
  2377.650,    -0.253198
  2377.700,    -0.268283
  2377.750,    -0.264851
  2377.800,    -0.261974
  2377.850,    -0.252831
  2377.900,    -0.233338
  2377.950,    -0.196301
  2378.000,    -0.142491
  2378.050,    -0.080414
  2378.100,     0.019235
  2378.150,     0.115919
  2378.201,     0.205953
  2378.251,     0.263653
  2378.301,     0.289426
  2378.351,     0.263153
  2378.401,     0.210584
  2378.451,     0.118084
  2378.501,     0.026121
  2378.551,    -0.043978
  2378.601,    -0.084586
  2378.651,    -0.083555
  2378.701,    -0.014971
  2378.751,     0.070704
  2378.801,     0.205220
  2378.851,     0.327748
  2378.901,     0.413364
  2378.951,     0.473494
  2379.001,     0.517605
  2379.051,     0.518322
  2379.101,     0.491304
  2379.151,     0.455422
  2379.201,     0.423196
  2379.251,     0.398499
  2379.301,     0.396468
  2379.351,     0.402745
  2379.401,     0.403042
  2379.451,     0.427765
  2379.501,     0.444863
  2379.551,     0.473407
  2379.601,     0.502575
  2379.651,     0.544094
  2379.701,     0.583025
  2379.751,     0.625589
  2379.801,     0.675957
  2379.851,     0.713502
  2379.901,     0.756961
  2379.951,     0.806570
  2380.001,     0.840524
  2380.051,     0.858263
  2380.101,     0.861713
  2380.151,     0.853534
  2380.201,     0.837986
  2380.251,     0.811213
  2380.301,     0.777237
  2380.351,     0.753985
  2380.401,     0.739546
  2380.451,     0.763514
  2380.501,     0.823975
  2380.551,     0.906367
  2380.601,     1.009411
  2380.651,     1.135716
  2380.701,     1.267586
  2380.751,     1.384601
  2380.801,     1.456578
  2380.851,     1.503867
  2380.901,     1.511358
  2380.951,     1.498720
  2381.001,     1.454332
  2381.051,     1.417219
  2381.101,     1.391629
  2381.151,     1.387234
  2381.201,     1.393208
  2381.251,     1.429068
  2381.301,     1.472682
  2381.351,     1.509652
  2381.401,     1.515831
  2381.451,     1.501456
  2381.501,     1.430320
  2381.551,     1.339916
  2381.601,     1.205029
  2381.651,     1.072610
  2381.701,     0.941455
  2381.751,     0.821334
  2381.801,     0.735914
  2381.851,     0.693612
  2381.901,     0.655606
  2381.951,     0.657707
  2382.001,     0.642079
  2382.051,     0.633706
  2382.101,     0.606830
  2382.151,     0.575818
  2382.201,     0.513615
  2382.251,     0.421201
  2382.301,     0.299573
  2382.351,     0.161970
  2382.401,     0.000853
  2382.451,    -0.223855
  2382.501,    -0.463085
  2382.551,    -0.735231
  2382.601,    -1.029275
  2382.651,    -1.384423
  2382.701,    -1.798175
  2382.751,    -2.308041
  2382.801,    -2.921860
  2382.851,    -3.693071
  2382.901,    -4.672849
  2382.951,    -5.861345
  2383.001,    -7.295941
  2383.051,    -9.005249
  2383.101,   -10.987123
  2383.151,   -13.285504
  2383.201,   -15.907942
  2383.251,   -18.863357
  2383.301,   -22.163323
  2383.351,   -25.869413
  2383.401,   -30.014683
  2383.451,   -34.655907
  2383.501,   -39.833582
  2383.551,   -45.613085
  2383.601,   -52.023759
  2383.651,   -59.077522
  2383.701,   -66.733362
  2383.751,   -74.862844
  2383.801,   -83.150913
  2383.851,   -91.036738
  2383.901,   -97.563570
  2383.951,  -101.217605
  2384.001,   -99.847320
  2384.051,   -90.516410
  2384.101,   -69.733497
  2384.151,   -33.834669
  2384.201,    20.086812
  2384.251,    93.191144
  2384.301,   183.529033
  2384.351,   285.277706
  2384.401,   388.361737
  2384.451,   479.040502
  2384.501,   541.778944
  2384.551,   563.095866
  2384.601,   535.962664
  2384.651,   462.602715
  2384.701,   353.776740
  2384.751,   225.489706
  2384.801,    94.419312
  2384.851,   -25.589770
  2384.901,  -124.995705
  2384.951,  -198.740309
  2385.001,  -245.895893
  2385.051,  -269.044009
  2385.101,  -272.863413
  2385.151,  -262.558837
  2385.201,  -242.851335
  2385.251,  -217.894723
  2385.301,  -191.453575
  2385.351,  -166.658146
  2385.401,  -145.451700
  2385.451,  -128.276795
  2385.501,  -114.283058
  2385.551,  -101.795362
  2385.601,   -88.789320
  2385.651,   -73.229581
  2385.701,   -53.395509
  2385.751,   -28.487081
  2385.801,     0.768491
  2385.851,    31.396925
  2385.901,    58.282997
  2385.951,    75.557946
  2386.001,    78.422520
  2386.051,    64.964507
  2386.101,    36.969604
  2386.151,    -0.446881
  2386.201,   -40.200321
  2386.251,   -74.466133
  2386.301,   -95.865020
  2386.351,   -98.744667
  2386.401,   -81.063293
  2386.451,   -45.852055
  2386.501,    -0.783835
  2386.551,    44.372821
  2386.601,    80.639420
  2386.651,   102.101456
  2386.701,   106.880271
  2386.751,    96.721396
  2386.801,    75.632664
  2386.851,    48.777692
  2386.901,    21.373886
  2386.951,    -2.064896
  2387.001,   -18.640147
  2387.051,   -27.671380
  2387.101,   -30.412220
  2387.151,   -28.815184
  2387.201,   -24.367589
  2387.251,   -17.618135
  2387.301,    -8.917850
  2387.351,     0.937437
  2387.401,    10.792941
  2387.451,    19.921211
  2387.501,    28.143704
  2387.551,    35.580000
  2387.601,    41.976832
  2387.651,    46.410427
  2387.701,    47.395897
  2387.751,    43.641146
  2387.801,    34.862083
  2387.851,    21.477758
  2387.901,     4.309625
  2387.951,   -15.514198
  2388.001,   -36.164276
  2388.051,   -54.827978
  2388.101,   -67.900504
  2388.151,   -71.862284
  2388.201,   -64.790743
  2388.251,   -47.452228
  2388.301,   -23.160585
  2388.351,     3.396320
  2388.401,    27.367947
  2388.451,    44.279768
  2388.501,    50.486046
  2388.551,    44.522814
  2388.601,    28.093104
  2388.651,     6.103042
  2388.701,   -15.163310
  2388.751,   -30.361343
  2388.801,   -36.345565
  2388.851,   -32.450340
  2388.901,   -20.184824
  2388.951,    -2.623385
  2389.001,    16.549043
  2389.051,    33.930618
  2389.101,    46.896981
  2389.151,    53.621571
  2389.201,    53.366526
  2389.251,    46.616220
  2389.301,    34.781722
  2389.351,    19.606803
  2389.401,     2.981695
  2389.451,   -12.972204
  2389.501,   -25.718072
  2389.551,   -33.135354
  2389.601,   -34.444945
  2389.651,   -30.916905
  2389.701,   -25.288679
  2389.751,   -20.030830
  2389.801,   -16.134616
  2389.851,   -13.652749
  2389.901,   -12.822507
  2389.951,   -14.176522
  2390.001,   -17.673776
