Time_abs/ps, Signal/nA
  2370.000,    -0.009185
  2370.050,    -0.006852
  2370.100,    -0.011033
  2370.150,    -0.002445
  2370.200,    -0.008747
  2370.250,    -0.004059
  2370.300,    -0.008502
  2370.350,    -0.006498
  2370.400,     0.002622
  2370.450,    -0.001827
  2370.500,     0.003349
  2370.550,    -0.000936
  2370.600,    -0.004634
  2370.650,     0.008934
  2370.700,     0.002749
  2370.750,     0.010281
  2370.800,     0.006692
  2370.850,     0.014667
  2370.900,     0.012462
  2370.950,     0.002963
  2371.000,     0.000464
  2371.050,     0.006076
  2371.100,     0.001936
  2371.150,    -0.000974
  2371.200,    -0.001720
  2371.250,    -0.005270
  2371.300,    -0.009095
  2371.350,    -0.006905
  2371.400,    -0.010456
  2371.450,    -0.009413
  2371.500,    -0.014876
  2371.550,    -0.020277
  2371.600,    -0.026617
  2371.650,    -0.019165
  2371.700,    -0.018052
  2371.750,    -0.026518
  2371.800,    -0.025627
  2371.850,    -0.032478
  2371.900,    -0.030176
  2371.950,    -0.036040
  2372.000,    -0.041195
  2372.050,    -0.033874
  2372.100,    -0.038300
  2372.150,    -0.032907
  2372.200,    -0.034681
  2372.250,    -0.032705
  2372.300,    -0.030999
  2372.350,    -0.023746
  2372.400,    -0.027879
  2372.450,    -0.026564
  2372.500,    -0.031671
  2372.550,    -0.027423
  2372.600,    -0.019902
  2372.650,    -0.019174
  2372.700,    -0.009697
  2372.750,    -0.014847
  2372.800,    -0.008348
  2372.850,    -0.006828
  2372.900,    -0.000417
  2372.950,    -0.000981
  2373.000,     0.000955
  2373.050,     0.009948
  2373.100,     0.015461
  2373.150,     0.016160
  2373.200,     0.018375
  2373.250,     0.016139
  2373.300,     0.019723
  2373.350,     0.030333
  2373.400,     0.031116
  2373.450,     0.027787
  2373.500,     0.036924
  2373.550,     0.046273
  2373.600,     0.044568
  2373.650,     0.045848
  2373.700,     0.033062
  2373.750,     0.036087
  2373.800,     0.035704
  2373.850,     0.048301
  2373.900,     0.056308
  2373.950,     0.050696
  2374.000,     0.057943
  2374.050,     0.057167
  2374.100,     0.058986
  2374.150,     0.064176
  2374.200,     0.074596
  2374.250,     0.070443
  2374.300,     0.079643
  2374.350,     0.080314
  2374.400,     0.088807
  2374.450,     0.088375
  2374.500,     0.092544
  2374.550,     0.086004
  2374.600,     0.098653
  2374.650,     0.100013
  2374.700,     0.099438
  2374.750,     0.106570
  2374.800,     0.110096
  2374.850,     0.113966
  2374.900,     0.126967
  2374.950,     0.126804
  2375.000,     0.125310
  2375.050,     0.119785
  2375.100,     0.119328
  2375.150,     0.121688
  2375.200,     0.122114
  2375.250,     0.125771
  2375.300,     0.127245
  2375.350,     0.117299
  2375.400,     0.123125
  2375.450,     0.127899
  2375.500,     0.133256
  2375.550,     0.122463
  2375.600,     0.121525
  2375.650,     0.130205
  2375.700,     0.133508
  2375.750,     0.128935
  2375.800,     0.119907
  2375.850,     0.125694
  2375.900,     0.120175
  2375.950,     0.121512
  2376.000,     0.113365
  2376.050,     0.121076
  2376.100,     0.121701
  2376.150,     0.110864
  2376.200,     0.117899
  2376.250,     0.121417
  2376.300,     0.122198
  2376.350,     0.118506
  2376.400,     0.137043
  2376.450,     0.116688
  2376.500,     0.121498
  2376.550,     0.120258
  2376.600,     0.131019
  2376.650,     0.128093
  2376.700,     0.125451
  2376.750,     0.124425
  2376.800,     0.134434
  2376.850,     0.133388
  2376.900,     0.130805
  2376.950,     0.131157
  2377.000,     0.132171
  2377.050,     0.136060
  2377.100,     0.135498
  2377.150,     0.133433
  2377.200,     0.130548
  2377.250,     0.133616
  2377.300,     0.135489
  2377.350,     0.129820
  2377.400,     0.128718
  2377.450,     0.130274
  2377.500,     0.130774
  2377.550,     0.128985
  2377.600,     0.133397
  2377.650,     0.134802
  2377.700,     0.125482
  2377.750,     0.134265
  2377.800,     0.123497
  2377.850,     0.131752
  2377.900,     0.124692
  2377.950,     0.117555
  2378.000,     0.117755
  2378.050,     0.120348
  2378.100,     0.122161
  2378.150,     0.128094
  2378.201,     0.122861
  2378.251,     0.117462
  2378.301,     0.121463
  2378.351,     0.122551
  2378.401,     0.125294
  2378.451,     0.114758
  2378.501,     0.110222
  2378.551,     0.113032
  2378.601,     0.105513
  2378.651,     0.107648
  2378.701,     0.107207
  2378.751,     0.103330
  2378.801,     0.107763
  2378.851,     0.095697
  2378.901,     0.107979
  2378.951,     0.108205
  2379.001,     0.099352
  2379.051,     0.092075
  2379.101,     0.100320
  2379.151,     0.096000
  2379.201,     0.089049
  2379.251,     0.090438
  2379.301,     0.089475
  2379.351,     0.088763
  2379.401,     0.083900
  2379.451,     0.088196
  2379.501,     0.086730
  2379.551,     0.081755
  2379.601,     0.072632
  2379.651,     0.079562
  2379.701,     0.078637
  2379.751,     0.077191
  2379.801,     0.078562
  2379.851,     0.071229
  2379.901,     0.073148
  2379.951,     0.072981
  2380.001,     0.068646
  2380.051,     0.072874
  2380.101,     0.070072
  2380.151,     0.059111
  2380.201,     0.063316
  2380.251,     0.064207
  2380.301,     0.052964
  2380.351,     0.059700
  2380.401,     0.050791
  2380.451,     0.039748
  2380.501,     0.050304
  2380.551,     0.042282
  2380.601,     0.038532
  2380.651,     0.039612
  2380.701,     0.037192
  2380.751,     0.035298
  2380.801,     0.028517
  2380.851,     0.017847
  2380.901,     0.023800
  2380.951,     0.014362
  2381.001,     0.005435
  2381.051,     0.003052
  2381.101,    -0.006994
  2381.151,    -0.019257
  2381.201,    -0.021531
  2381.251,    -0.029641
  2381.301,    -0.032641
  2381.351,    -0.045247
  2381.401,    -0.057861
  2381.451,    -0.072768
  2381.501,    -0.084276
  2381.551,    -0.074302
  2381.601,    -0.067724
  2381.651,    -0.062393
  2381.701,    -0.059031
  2381.751,    -0.046569
  2381.801,    -0.039931
  2381.851,    -0.024976
  2381.901,     0.010310
  2381.951,     0.042184
  2382.001,     0.077997
  2382.051,     0.115212
  2382.101,     0.164405
  2382.151,     0.192190
  2382.201,     0.233868
  2382.251,     0.274123
  2382.301,     0.310536
  2382.351,     0.342793
  2382.401,     0.358466
  2382.451,     0.373266
  2382.501,     0.384708
  2382.551,     0.397047
  2382.601,     0.376882
  2382.651,     0.366843
  2382.701,     0.346656
  2382.751,     0.311168
