Time_abs/ps, Signal/nA
  2370.000,     0.008420
  2370.050,     0.004166
  2370.100,     0.006716
  2370.150,     0.005399
  2370.200,     0.001339
  2370.250,     0.004051
  2370.300,     0.003533
  2370.350,     0.004301
  2370.400,     0.005477
  2370.450,     0.003250
  2370.500,    -0.000344
  2370.550,    -0.000367
  2370.600,     0.001763
  2370.650,     0.003294
  2370.700,     0.001642
  2370.750,    -0.006766
  2370.800,    -0.008246
  2370.850,    -0.009527
  2370.900,    -0.013581
  2370.950,    -0.014522
  2371.000,    -0.018684
  2371.050,    -0.021104
  2371.100,    -0.016933
  2371.150,    -0.010781
  2371.200,    -0.010471
  2371.250,    -0.015004
  2371.300,    -0.021933
  2371.350,    -0.018532
  2371.400,    -0.023070
  2371.450,    -0.024126
  2371.500,    -0.026609
  2371.550,    -0.027736
  2371.600,    -0.035210
  2371.650,    -0.020727
  2371.700,    -0.023580
  2371.750,    -0.023299
  2371.800,    -0.023556
  2371.850,    -0.015736
  2371.900,    -0.019114
  2371.950,    -0.024371
  2372.000,    -0.019658
  2372.050,    -0.021008
  2372.100,    -0.012941
  2372.150,    -0.012130
  2372.200,    -0.012916
  2372.250,    -0.006968
  2372.300,    -0.004547
  2372.350,    -0.004850
  2372.400,    -0.000333
  2372.450,    -0.000355
  2372.500,     0.001396
  2372.550,     0.000297
  2372.600,     0.001208
  2372.650,     0.008271
  2372.700,     0.003359
  2372.750,     0.007951
  2372.800,     0.011883
  2372.850,     0.017553
  2372.900,     0.018527
  2372.950,     0.010953
  2373.000,     0.019872
  2373.050,     0.019697
  2373.100,     0.027446
  2373.150,     0.032145
  2373.200,     0.027633
  2373.250,     0.031440
  2373.300,     0.035026
  2373.350,     0.033576
  2373.400,     0.043282
  2373.450,     0.043953
  2373.500,     0.057211
  2373.550,     0.054685
  2373.600,     0.060899
  2373.650,     0.064784
  2373.700,     0.081760
  2373.750,     0.079223
  2373.800,     0.078165
  2373.850,     0.086329
  2373.900,     0.094786
  2373.950,     0.088747
  2374.000,     0.087289
  2374.050,     0.093338
  2374.100,     0.097220
  2374.150,     0.104064
  2374.200,     0.105955
  2374.250,     0.108653
  2374.300,     0.107560
  2374.350,     0.114762
  2374.400,     0.115642
  2374.450,     0.113563
  2374.500,     0.112134
  2374.550,     0.113892
  2374.600,     0.116080
  2374.650,     0.113017
  2374.700,     0.115600
  2374.750,     0.112831
  2374.800,     0.115909
  2374.850,     0.118561
  2374.900,     0.114002
  2374.950,     0.117643
  2375.000,     0.116148
  2375.050,     0.126212
  2375.100,     0.121533
  2375.150,     0.116080
  2375.200,     0.109943
  2375.250,     0.111859
  2375.300,     0.109379
  2375.350,     0.107429
  2375.400,     0.111213
  2375.450,     0.109745
  2375.500,     0.105235
  2375.550,     0.098775
  2375.600,     0.100658
  2375.650,     0.098966
  2375.700,     0.097155
  2375.750,     0.102168
  2375.800,     0.098398
  2375.850,     0.098680
  2375.900,     0.101662
  2375.950,     0.097281
  2376.000,     0.096590
  2376.050,     0.094452
  2376.100,     0.098525
  2376.150,     0.106267
  2376.200,     0.101457
  2376.250,     0.105172
  2376.300,     0.106193
  2376.350,     0.112864
  2376.400,     0.111241
  2376.450,     0.115672
  2376.500,     0.107366
  2376.550,     0.114953
  2376.600,     0.109717
  2376.650,     0.110963
  2376.700,     0.118351
  2376.750,     0.112556
  2376.800,     0.111809
  2376.850,     0.108029
  2376.900,     0.104759
  2376.950,     0.100213
  2377.000,     0.098267
  2377.050,     0.104575
  2377.100,     0.096597
  2377.150,     0.095444
  2377.200,     0.098101
  2377.250,     0.094791
  2377.300,     0.090325
  2377.350,     0.084425
  2377.400,     0.085434
  2377.450,     0.081495
  2377.500,     0.086353
  2377.550,     0.078667
  2377.600,     0.075643
  2377.650,     0.075403
  2377.700,     0.076939
  2377.750,     0.066287
  2377.800,     0.060889
  2377.850,     0.055416
  2377.900,     0.056405
  2377.950,     0.059729
  2378.000,     0.056611
  2378.050,     0.053731
  2378.100,     0.049066
  2378.150,     0.049265
  2378.201,     0.045983
  2378.251,     0.044112
  2378.301,     0.041969
  2378.351,     0.039697
  2378.401,     0.044587
  2378.451,     0.042577
  2378.501,     0.034411
  2378.551,     0.032887
  2378.601,     0.036846
  2378.651,     0.034506
  2378.701,     0.032613
  2378.751,     0.031030
  2378.801,     0.022094
  2378.851,     0.019510
  2378.901,     0.019493
  2378.951,     0.015966
  2379.001,     0.019786
  2379.051,     0.015347
  2379.101,     0.030978
  2379.151,     0.018111
  2379.201,     0.024953
  2379.251,     0.021575
  2379.301,     0.028429
  2379.351,     0.019502
  2379.401,     0.018692
  2379.451,     0.025923
  2379.501,     0.030022
  2379.551,     0.033946
  2379.601,     0.023117
  2379.651,     0.018876
  2379.701,     0.018293
  2379.751,     0.014457
  2379.801,     0.021433
  2379.851,     0.016932
  2379.901,     0.008755
  2379.951,    -0.003986
  2380.001,    -0.011281
  2380.051,    -0.015985
  2380.101,    -0.028491
  2380.151,    -0.028983
  2380.201,    -0.059165
  2380.251,    -0.073255
  2380.301,    -0.084660
  2380.351,    -0.100336
  2380.401,    -0.117750
  2380.451,    -0.124929
  2380.501,    -0.142509
  2380.551,    -0.146588
  2380.601,    -0.153400
  2380.651,    -0.153676
  2380.701,    -0.144609
  2380.751,    -0.141392
  2380.801,    -0.120534
  2380.851,    -0.095363
  2380.901,    -0.062562
  2380.951,    -0.027850
  2381.001,     0.022681
  2381.051,     0.066419
  2381.101,     0.125047
  2381.151,     0.184873
  2381.201,     0.236170
  2381.251,     0.287582
  2381.301,     0.331374
  2381.351,     0.373729
  2381.401,     0.408215
  2381.451,     0.429425
  2381.501,     0.444090
  2381.551,     0.446494
  2381.601,     0.424644
  2381.651,     0.406907
  2381.701,     0.371423
  2381.751,     0.335528
  2381.801,     0.283882
  2381.851,     0.238070
  2381.901,     0.164502
  2381.951,     0.108719
  2382.001,     0.057383
  2382.051,    -0.000854
  2382.101,    -0.051914
  2382.151,    -0.091392
  2382.201,    -0.141016
  2382.251,    -0.166286
  2382.301,    -0.186001
  2382.351,    -0.210856
  2382.401,    -0.219695
  2382.451,    -0.232089
  2382.501,    -0.230182
  2382.551,    -0.225197
  2382.601,    -0.218196
  2382.651,    -0.202209
  2382.701,    -0.189645
  2382.751,    -0.179872
  2382.801,    -0.165720
  2382.851,    -0.146186
  2382.901,    -0.132414
  2382.951,    -0.120799
  2383.001,    -0.113685
  2383.051,    -0.099700
  2383.101,    -0.091059
  2383.151,    -0.074850
  2383.201,    -0.063927
  2383.251,    -0.055515
  2383.301,    -0.048898
  2383.351,    -0.035023
  2383.401,    -0.028892
  2383.451,    -0.013827
  2383.501,    -0.007983
  2383.551,     0.009029
  2383.601,     0.026593
  2383.651,     0.031640
  2383.701,     0.043976
  2383.751,     0.055492
  2383.801,     0.063928
  2383.851,     0.073133
  2383.901,     0.088451
  2383.951,     0.097276
  2384.001,     0.106968
  2384.051,     0.126440
  2384.101,     0.128109
  2384.151,     0.143778
  2384.201,     0.159346
  2384.251,     0.172804
  2384.301,     0.186347
  2384.351,     0.201695
  2384.401,     0.220044
  2384.451,     0.227725
  2384.501,     0.232204
  2384.551,     0.255543
  2384.601,     0.265167
  2384.651,     0.276711
  2384.701,     0.287014
  2384.751,     0.295150
  2384.801,     0.311454
  2384.851,     0.325832
  2384.901,     0.338266
  2384.951,     0.362486
  2385.001,     0.372398
  2385.051,     0.394235
  2385.101,     0.405241
  2385.151,     0.422224
  2385.201,     0.441052
  2385.251,     0.458168
  2385.301,     0.471397
  2385.351,     0.480259
  2385.401,     0.495373
  2385.451,     0.500630
  2385.501,     0.502588
  2385.551,     0.510827
  2385.601,     0.500859
  2385.651,     0.489983
  2385.701,     0.479219
  2385.751,     0.464100
  2385.801,     0.435815
  2385.851,     0.412491
  2385.901,     0.370042
  2385.951,     0.329617
  2386.001,     0.282239
  2386.051,     0.234917
  2386.101,     0.181207
  2386.151,     0.123318
  2386.201,     0.060674
  2386.251,    -0.005071
  2386.301,    -0.077955
  2386.351,    -0.156208
  2386.401,    -0.233998
  2386.451,    -0.324817
  2386.501,    -0.425226
  2386.551,    -0.513828
  2386.601,    -0.622417
  2386.651,    -0.742342
  2386.701,    -0.873549
  2386.751,    -1.026339
  2386.801,    -1.191511
  2386.851,    -1.379048
  2386.901,    -1.592124
  2386.951,    -1.844497
  2387.001,    -2.126605
  2387.051,    -2.454685
  2387.101,    -2.835777
  2387.151,    -3.290699
  2387.201,    -3.806801
  2387.251,    -4.414132
  2387.301,    -5.121737
  2387.351,    -5.935659
  2387.401,    -6.885291
  2387.451,    -7.995433
  2387.501,    -9.271215
  2387.551,   -10.739783
  2387.601,   -12.411402
  2387.651,   -14.303367
  2387.701,   -16.422110
  2387.751,   -18.768085
  2387.801,   -21.323377
  2387.851,   -24.037898
  2387.901,   -26.880052
  2387.951,   -29.750697
  2388.001,   -32.532895
  2388.051,   -35.077118
  2388.101,   -37.178411
  2388.151,   -38.666355
  2388.201,   -39.266468
  2388.251,   -38.734145
  2388.301,   -36.816315
  2388.351,   -33.281226
  2388.401,   -27.950720
  2388.451,   -20.682075
  2388.501,   -11.439410
  2388.551,    -0.263715
  2388.601,    12.644177
  2388.651,    27.018648
  2388.701,    42.419709
  2388.751,    58.351808
  2388.801,    74.192097
  2388.851,    89.273577
  2388.901,   102.898203
  2388.951,   114.378661
  2389.001,   123.109596
  2389.051,   128.532261
  2389.101,   130.295298
  2389.151,   128.165529
  2389.201,   122.106731
  2389.251,   112.301251
  2389.301,    99.061415
  2389.351,    82.906288
  2389.401,    64.476644
  2389.451,    44.491648
  2389.501,    23.708599
  2389.551,     2.911985
  2389.601,   -17.156115
  2389.651,   -35.800740
  2389.701,   -52.443645
  2389.751,   -66.614666
  2389.801,   -77.956154
  2389.851,   -86.264529
  2389.901,   -91.463453
  2389.951,   -93.644540
  2390.001,   -93.003193
  2390.051,   -89.843575
  2390.101,   -84.574442
  2390.151,   -77.638640
  2390.201,   -69.518921
  2390.251,   -60.707957
  2390.301,   -51.660716
  2390.351,   -42.764558
  2390.401,   -34.369366
  2390.451,   -26.727431
  2390.501,   -20.014401
  2390.551,   -14.314274
  2390.601,    -9.637388
  2390.651,    -5.922715
  2390.701,    -3.045343
  2390.751,    -0.869305
  2390.801,     0.755094
  2390.851,     1.983708
  2390.901,     2.968720
  2390.951,     3.826749
  2391.001,     4.624643
  2391.051,     5.434022
  2391.101,     6.268082
  2391.151,     7.111555
  2391.201,     7.944442
  2391.251,     8.723926
  2391.301,     9.420140
  2391.351,     9.973184
  2391.401,    10.389888
  2391.451,    10.626010
  2391.501,    10.709938
  2391.551,    10.662371
  2391.601,    10.497888
  2391.651,    10.249695
  2391.701,     9.974213
  2391.751,     9.697946
  2391.801,     9.432574
  2391.851,     9.202427
  2391.901,     9.011062
  2391.951,     8.825629
  2392.001,     8.617331
  2392.051,     8.355330
  2392.101,     7.992403
  2392.151,     7.505014
  2392.201,     6.851495
  2392.251,     6.024555
  2392.301,     5.026147
  2392.351,     3.853720
  2392.401,     2.571335
  2392.451,     1.194980
  2392.501,    -0.213610
  2392.551,    -1.587010
  2392.601,    -2.865833
  2392.651,    -4.008293
  2392.701,    -4.958934
  2392.751,    -5.668255
  2392.801,    -6.120612
  2392.851,    -6.293679
  2392.901,    -6.189010
  2392.951,    -5.795049
  2393.001,    -5.146561
  2393.051,    -4.260679
  2393.101,    -3.154583
  2393.151,    -1.867354
  2393.201,    -0.453142
  2393.251,     1.036950
  2393.301,     2.577073
  2393.351,     4.075950
  2393.401,     5.486469
  2393.451,     6.771333
  2393.501,     7.855512
  2393.551,     8.684031
  2393.601,     9.217489
  2393.651,     9.443461
  2393.701,     9.324726
  2393.751,     8.849645
  2393.801,     8.035272
  2393.851,     6.896087
  2393.901,     5.476222
  2393.951,     3.826525
  2394.001,     1.998679
  2394.051,     0.053255
  2394.101,    -1.926517
  2394.151,    -3.868396
  2394.201,    -5.705611
  2394.251,    -7.354867
  2394.301,    -8.755819
  2394.351,    -9.849365
  2394.401,   -10.600475
  2394.451,   -10.953105
  2394.501,   -10.903061
  2394.551,   -10.436732
  2394.602,    -9.578729
  2394.652,    -8.376798
  2394.702,    -6.867181
  2394.752,    -5.113462
  2394.802,    -3.204521
  2394.852,    -1.221548
  2394.902,     0.749790
  2394.952,     2.620293
  2395.002,     4.315376
  2395.052,     5.764367
  2395.102,     6.939359
  2395.152,     7.783877
  2395.202,     8.304649
  2395.252,     8.488448
  2395.302,     8.359086
  2395.352,     7.958710
  2395.402,     7.310063
  2395.452,     6.462282
  2395.502,     5.477450
  2395.552,     4.374242
  2395.602,     3.207040
  2395.652,     2.036739
  2395.702,     0.866684
  2395.752,    -0.255271
  2395.802,    -1.316652
  2395.852,    -2.286042
  2395.902,    -3.147725
  2395.952,    -3.898206
  2396.002,    -4.520334
  2396.052,    -4.984678
  2396.102,    -5.299488
  2396.152,    -5.445826
  2396.202,    -5.422122
  2396.252,    -5.233730
  2396.302,    -4.876339
  2396.352,    -4.368978
  2396.402,    -3.710651
  2396.452,    -2.931611
  2396.502,    -2.060976
  2396.552,    -1.130612
  2396.602,    -0.182292
  2396.652,     0.765443
  2396.702,     1.675624
  2396.752,     2.500794
  2396.802,     3.216610
  2396.852,     3.798493
  2396.902,     4.234350
  2396.952,     4.518402
  2397.002,     4.637518
  2397.052,     4.615943
  2397.102,     4.468757
  2397.152,     4.206294
  2397.202,     3.870931
  2397.252,     3.470396
  2397.302,     3.048434
  2397.352,     2.618871
  2397.402,     2.181282
  2397.452,     1.752061
  2397.502,     1.338707
  2397.552,     0.924238
  2397.602,     0.486115
  2397.652,     0.021861
  2397.702,    -0.491569
  2397.752,    -1.078876
  2397.802,    -1.734307
  2397.852,    -2.437977
  2397.902,    -3.194192
  2397.952,    -3.963564
  2398.002,    -4.713541
  2398.052,    -5.392174
  2398.102,    -5.937367
  2398.152,    -6.320828
