Time_abs/ps, Signal/nA
  2370.000,    -0.015215
  2370.050,    -0.012399
  2370.100,    -0.010319
  2370.150,    -0.021753
  2370.200,    -0.010851
  2370.250,    -0.012037
  2370.300,    -0.012540
  2370.350,    -0.010880
  2370.400,    -0.004417
  2370.450,    -0.000160
  2370.500,     0.007676
  2370.550,     0.004347
  2370.600,     0.006439
  2370.650,     0.006503
  2370.700,     0.009009
  2370.750,     0.013445
  2370.800,     0.017849
  2370.850,     0.016268
  2370.900,     0.015475
  2370.950,     0.013560
  2371.000,     0.018476
  2371.050,     0.018441
  2371.100,     0.019645
  2371.150,     0.025653
  2371.200,     0.013635
  2371.250,     0.019118
  2371.300,     0.017206
  2371.350,     0.009105
  2371.400,     0.012631
  2371.450,     0.014909
  2371.500,     0.007392
  2371.550,     0.013677
  2371.600,     0.017176
  2371.650,     0.013475
  2371.700,     0.000291
  2371.750,     0.007475
  2371.800,     0.013801
  2371.850,     0.022628
  2371.900,     0.016661
  2371.950,     0.022773
  2372.000,     0.025060
  2372.050,     0.029269
  2372.100,     0.019772
  2372.150,     0.017233
  2372.200,     0.021384
  2372.250,     0.031762
  2372.300,     0.031355
  2372.350,     0.033617
  2372.400,     0.039473
  2372.450,     0.044073
  2372.500,     0.051608
  2372.550,     0.060554
  2372.600,     0.046212
  2372.650,     0.053541
  2372.700,     0.059220
  2372.750,     0.069707
  2372.800,     0.076264
  2372.850,     0.084104
  2372.900,     0.089996
  2372.950,     0.082547
  2373.000,     0.081800
  2373.050,     0.091760
  2373.100,     0.095185
  2373.150,     0.107849
  2373.200,     0.106899
  2373.250,     0.104112
  2373.300,     0.107812
  2373.350,     0.112499
  2373.400,     0.115832
  2373.450,     0.124112
  2373.500,     0.126966
  2373.550,     0.131963
  2373.600,     0.138244
  2373.650,     0.125059
  2373.700,     0.133220
  2373.750,     0.127980
  2373.800,     0.133044
  2373.850,     0.127550
  2373.900,     0.131164
  2373.950,     0.126406
  2374.000,     0.136186
  2374.050,     0.135716
