Time_abs/ps, Signal/nA
  2370.000,    -0.006913
  2370.050,    -0.005931
  2370.100,    -0.003394
  2370.150,    -0.014250
  2370.200,    -0.011441
  2370.250,    -0.011396
  2370.300,    -0.003854
  2370.350,    -0.008186
  2370.400,    -0.000023
  2370.450,     0.001723
  2370.500,     0.003575
  2370.550,    -0.001961
  2370.600,     0.004531
  2370.650,     0.006092
  2370.700,     0.008092
  2370.750,     0.013958
  2370.800,     0.007991
  2370.850,     0.006702
  2370.900,     0.006161
  2370.950,     0.008523
  2371.000,    -0.004724
  2371.050,    -0.000188
  2371.100,    -0.006983
  2371.150,    -0.021459
  2371.200,    -0.025501
  2371.250,    -0.023506
  2371.300,    -0.027397
  2371.350,    -0.030378
  2371.400,    -0.033369
  2371.450,    -0.035330
  2371.500,    -0.024754
  2371.550,    -0.024091
  2371.600,    -0.034072
  2371.650,    -0.027641
  2371.700,    -0.015665
  2371.750,    -0.017005
  2371.800,    -0.014433
  2371.850,    -0.005174
  2371.900,    -0.012019
  2371.950,    -0.003751
  2372.000,    -0.005310
  2372.050,     0.001159
  2372.100,     0.011188
  2372.150,     0.016800
  2372.200,     0.015380
  2372.250,     0.006128
  2372.300,     0.014689
  2372.350,     0.014523
  2372.400,     0.016601
  2372.450,     0.019474
  2372.500,     0.020523
  2372.550,     0.016916
  2372.600,     0.019190
  2372.650,     0.016996
  2372.700,     0.019910
  2372.750,     0.018718
  2372.800,     0.021856
  2372.850,     0.022833
  2372.900,     0.019779
  2372.950,     0.029224
  2373.000,     0.031503
  2373.050,     0.034513
  2373.100,     0.032620
  2373.150,     0.042128
  2373.200,     0.050806
  2373.250,     0.051190
  2373.300,     0.048889
  2373.350,     0.052896
  2373.400,     0.044939
  2373.450,     0.049139
  2373.500,     0.053434
  2373.550,     0.052806
  2373.600,     0.043995
  2373.650,     0.048320
  2373.700,     0.048254
  2373.750,     0.047317
  2373.800,     0.062180
  2373.850,     0.070394
  2373.900,     0.062970
  2373.950,     0.069244
  2374.000,     0.071830
  2374.050,     0.081311
  2374.100,     0.086563
  2374.150,     0.088559
  2374.200,     0.082597
  2374.250,     0.071024
  2374.300,     0.066613
  2374.350,     0.059698
  2374.400,     0.050918
  2374.450,     0.049892
  2374.500,     0.043346
  2374.550,     0.045946
  2374.600,     0.050344
  2374.650,     0.037016
  2374.700,     0.045342
  2374.750,     0.048647
  2374.800,     0.054718
  2374.850,     0.046285
  2374.900,     0.061074
  2374.950,     0.061163
  2375.000,     0.066942
  2375.050,     0.082006
  2375.100,     0.082901
  2375.150,     0.087880
  2375.200,     0.085797
  2375.250,     0.080641
  2375.300,     0.078607
  2375.350,     0.077923
  2375.400,     0.073054
  2375.450,     0.072130
  2375.500,     0.066963
  2375.550,     0.060236
  2375.600,     0.056933
  2375.650,     0.050971
  2375.700,     0.044444
  2375.750,     0.042452
  2375.800,     0.042321
  2375.850,     0.044137
  2375.900,     0.032874
  2375.950,     0.039533
  2376.000,     0.044216
  2376.050,     0.036462
  2376.100,     0.034881
  2376.150,     0.033527
  2376.200,     0.031387
  2376.250,     0.026838
  2376.300,     0.019463
  2376.350,     0.012739
  2376.400,    -0.000296
  2376.450,    -0.023078
  2376.500,    -0.048176
  2376.550,    -0.077774
  2376.600,    -0.122685
  2376.650,    -0.160362
  2376.700,    -0.205670
  2376.750,    -0.259641
  2376.800,    -0.320432
  2376.850,    -0.375884
  2376.900,    -0.424542
  2376.950,    -0.464105
  2377.000,    -0.470263
  2377.050,    -0.441704
  2377.100,    -0.353976
  2377.150,    -0.201229
  2377.200,     0.032166
  2377.250,     0.322438
  2377.300,     0.662404
  2377.350,     1.019039
  2377.400,     1.340828
  2377.450,     1.607622
  2377.500,     1.752183
  2377.550,     1.786678
  2377.600,     1.695853
  2377.650,     1.506634
  2377.700,     1.251223
  2377.750,     0.963135
  2377.800,     0.675908
  2377.850,     0.414249
  2377.900,     0.211515
  2377.950,     0.060201
  2378.000,    -0.058453
  2378.050,    -0.139429
  2378.100,    -0.197296
  2378.150,    -0.231521
  2378.201,    -0.253155
  2378.251,    -0.252181
  2378.301,    -0.245379
  2378.351,    -0.264006
  2378.401,    -0.263674
  2378.451,    -0.268509
  2378.501,    -0.263388
  2378.551,    -0.247051
  2378.601,    -0.203866
  2378.651,    -0.160993
  2378.701,    -0.081540
  2378.751,     0.012599
  2378.801,     0.103587
